,NAME,TYPE,STATE,2-yr,5-yr,10-yr,25-yr,50-yr,100-yr
122,Greene,County,VA,1.13,1.13,1.13,1.14,1.14,1.15
123,Greensville,County,VA,1.08,1.08,1.08,1.09,1.1,1.12
124,Halifax,County,VA,1.12,1.13,1.13,1.15,1.16,1.18
125,Hampshire,County,WV,1.12,1.14,1.15,1.17,1.19,1.21
126,Hampton,City,VA,1.1,1.1,1.1,1.11,1.12,1.14
127,Hancock,County,WV,1.12,1.12,1.12,1.1,1.09,1.08
128,Hanover,County,VA,1.09,1.09,1.1,1.1,1.11,1.12
129,Hardy,County,WV,1.11,1.13,1.13,1.15,1.16,1.17
130,Harford,County,MD,1.11,1.11,1.11,1.11,1.12,1.13
131,Harrison,County,WV,1.09,1.09,1.09,1.08,1.08,1.08
132,Harrisonburg,City,VA,1.11,1.12,1.12,1.12,1.12,1.12
133,Henrico,County,VA,1.09,1.09,1.1,1.11,1.13,1.15
134,Henry,County,VA,1.12,1.14,1.16,1.18,1.21,1.23
135,Herkimer,County,NY,1.05,1.05,1.05,1.06,1.06,1.07
136,Highland,County,VA,1.12,1.13,1.13,1.13,1.13,1.15
137,Hopewell,City,VA,1.07,1.07,1.08,1.09,1.11,1.13
138,Howard,County,MD,1.11,1.11,1.12,1.13,1.14,1.16
139,Hunterdon,County,NJ,1.11,1.12,1.13,1.14,1.15,1.17
140,Huntingdon,County,PA,1.13,1.14,1.15,1.16,1.17,1.19
141,Indiana,County,PA,1.08,1.09,1.1,1.11,1.13,1.16
142,Isle of Wight,County,VA,1.11,1.11,1.11,1.12,1.13,1.14
143,Jackson,County,WV,1.1,1.11,1.12,1.13,1.14,1.15
144,James City,County,VA,1.09,1.08,1.08,1.08,1.09,1.09
145,Jefferson,County,PA,1.1,1.11,1.11,1.12,1.14,1.15
146,Jefferson,County,WV,1.14,1.13,1.13,1.11,1.1,1.09
147,Juniata,County,PA,1.14,1.14,1.15,1.15,1.16,1.17
148,Kanawha,County,WV,1.08,1.07,1.07,1.06,1.06,1.07
149,Kent,County,DE,1.1,1.1,1.1,1.1,1.1,1.1
150,Kent,County,MD,1.1,1.09,1.09,1.09,1.09,1.1
151,King George,County,VA,1.09,1.1,1.1,1.12,1.13,1.16
152,King William,County,VA,1.08,1.08,1.09,1.1,1.11,1.13
153,King and Queen,County,VA,1.08,1.08,1.08,1.09,1.09,1.1
154,Lackawanna,County,PA,1.11,1.13,1.14,1.16,1.18,1.2
155,Lancaster,County,PA,1.12,1.13,1.14,1.16,1.17,1.19
156,Lancaster,County,VA,1.09,1.09,1.09,1.09,1.1,1.11
157,Lawrence,County,PA,1.1,1.1,1.11,1.11,1.12,1.14
158,Lebanon,County,PA,1.11,1.12,1.13,1.15,1.17,1.19
159,Lee,County,VA,1.11,1.13,1.14,1.15,1.17,1.19
160,Lehigh,County,PA,1.12,1.13,1.14,1.15,1.16,1.17
161,Lewis,County,WV,1.08,1.09,1.09,1.09,1.09,1.09
162,Lexington,City,VA,1.12,1.11,1.11,1.11,1.11,1.13
163,Lincoln,County,WV,1.09,1.09,1.1,1.11,1.12,1.14
164,Livingston,County,NY,1.11,1.1,1.1,1.11,1.11,1.13
165,Logan,County,WV,1.09,1.1,1.11,1.12,1.13,1.15
166,Loudoun,County,VA,1.12,1.13,1.13,1.13,1.13,1.13
167,Louisa,County,VA,1.11,1.12,1.13,1.14,1.15,1.16
168,Lunenburg,County,VA,1.11,1.12,1.12,1.12,1.13,1.14
169,Luzerne,County,PA,1.11,1.12,1.13,1.15,1.16,1.19
170,Lycoming,County,PA,1.1,1.1,1.11,1.12,1.14,1.16
171,Lynchburg,City,VA,1.11,1.12,1.13,1.15,1.17,1.19
172,Madison,County,NY,1.09,1.09,1.09,1.09,1.09,1.1
173,Madison,County,VA,1.12,1.12,1.13,1.14,1.15,1.16
174,Manassas,City,VA,1.07,1.07,1.08,1.09,1.11,1.14
175,Manassas Park,City,VA,1.07,1.07,1.07,1.09,1.1,1.13
176,Marion,County,WV,1.09,1.08,1.08,1.07,1.08,1.08
177,Marshall,County,WV,1.11,1.11,1.11,1.11,1.12,1.12
178,Martinsville,City,VA,1.12,1.15,1.17,1.2,1.22,1.24
179,Mason,County,WV,1.11,1.12,1.13,1.14,1.15,1.16
180,Mathews,County,VA,1.1,1.11,1.11,1.12,1.13,1.13
181,McDowell,County,WV,1.11,1.11,1.11,1.12,1.12,1.11
182,McKean,County,PA,1.11,1.11,1.1,1.1,1.1,1.11
183,Mecklenburg,County,VA,1.1,1.1,1.1,1.11,1.11,1.12
184,Mercer,County,NJ,1.09,1.08,1.08,1.09,1.1,1.11
185,Mercer,County,PA,1.12,1.12,1.12,1.13,1.14,1.15
186,Mercer,County,WV,1.11,1.12,1.12,1.13,1.14,1.14
187,Middlesex,County,VA,1.09,1.08,1.08,1.08,1.09,1.09
188,Mifflin,County,PA,1.14,1.15,1.15,1.16,1.16,1.17
189,Mineral,County,WV,1.11,1.12,1.13,1.15,1.17,1.2
190,Mingo,County,WV,1.1,1.11,1.11,1.13,1.14,1.16
191,Monmouth,County,NJ,1.11,1.1,1.1,1.1,1.1,1.1
192,Monongalia,County,WV,1.09,1.08,1.08,1.08,1.09,1.1
193,Monroe,County,PA,1.12,1.13,1.14,1.16,1.18,1.2
194,Monroe,County,WV,1.1,1.1,1.11,1.12,1.12,1.14
195,Montgomery,County,MD,1.1,1.1,1.1,1.12,1.13,1.15
196,Montgomery,County,NY,1.11,1.12,1.12,1.13,1.14,1.16
197,Montgomery,County,PA,1.11,1.11,1.12,1.13,1.14,1.15
198,Montgomery,County,VA,1.15,1.15,1.16,1.16,1.16,1.15
199,Montour,County,PA,1.12,1.14,1.16,1.18,1.19,1.21
200,Morgan,County,WV,1.14,1.15,1.16,1.16,1.17,1.17
201,Morris,County,NJ,1.13,1.15,1.16,1.17,1.18,1.2
202,Nassau,County,NY,1.11,1.11,1.11,1.12,1.12,1.13
203,Nelson,County,VA,1.13,1.15,1.16,1.17,1.18,1.19
204,New Castle,County,DE,1.13,1.14,1.14,1.14,1.14,1.14
205,New Kent,County,VA,1.09,1.09,1.09,1.09,1.1,1.12
206,New York,County,NY,1.11,1.11,1.11,1.1,1.09,1.08
207,Newport News,City,VA,1.11,1.1,1.1,1.1,1.1,1.1
208,Nicholas,County,WV,1.09,1.09,1.09,1.09,1.09,1.08
209,Norfolk,City,VA,1.1,1.11,1.13,1.14,1.16,1.17
210,Northampton,County,PA,1.11,1.12,1.13,1.14,1.15,1.17
211,Northampton,County,VA,1.11,1.11,1.11,1.11,1.12,1.13
212,Northumberland,County,PA,1.12,1.14,1.16,1.18,1.2,1.22
213,Northumberland,County,VA,1.09,1.09,1.1,1.1,1.11,1.12
214,Norton,City,VA,1.1,1.11,1.12,1.13,1.15,1.17
215,Nottoway,County,VA,1.1,1.1,1.11,1.12,1.13,1.15
216,Ocean,County,NJ,1.11,1.11,1.1,1.1,1.1,1.1
217,Ohio,County,WV,1.1,1.11,1.11,1.11,1.12,1.13
218,Oneida,County,NY,1.09,1.09,1.09,1.09,1.1,1.11
219,Onondaga,County,NY,1.11,1.11,1.12,1.12,1.13,1.14
220,Ontario,County,NY,1.09,1.08,1.08,1.09,1.11,1.13
221,Orange,County,NY,1.11,1.13,1.14,1.16,1.19,1.22
222,Orange,County,VA,1.13,1.13,1.13,1.14,1.14,1.15
223,Otsego,County,NY,1.11,1.1,1.1,1.1,1.11,1.12
224,Page,County,VA,1.13,1.14,1.15,1.16,1.18,1.2
225,Patrick,County,VA,1.12,1.12,1.13,1.15,1.17,1.2
226,Pendleton,County,WV,1.13,1.14,1.15,1.15,1.15,1.16
227,Perry,County,PA,1.15,1.16,1.16,1.16,1.16,1.15
228,Petersburg,City,VA,1.08,1.08,1.09,1.11,1.13,1.15
229,Philadelphia,County,PA,1.11,1.11,1.11,1.12,1.12,1.12
230,Pike,County,PA,1.11,1.12,1.13,1.15,1.18,1.21
231,Pittsylvania,County,VA,1.14,1.16,1.16,1.17,1.17,1.18
232,Pleasants,County,WV,1.09,1.09,1.08,1.07,1.07,1.07
233,Pocahontas,County,WV,1.11,1.11,1.12,1.13,1.15,1.17
234,Poquoson,City,VA,1.1,1.09,1.1,1.1,1.11,1.13
235,Portsmouth,City,VA,1.1,1.11,1.12,1.13,1.15,1.16
236,Potter,County,PA,1.11,1.11,1.11,1.11,1.1,1.1
237,Powhatan,County,VA,1.09,1.09,1.1,1.11,1.13,1.15
238,Preston,County,WV,1.08,1.09,1.09,1.1,1.1,1.11
239,Prince Edward,County,VA,1.11,1.11,1.11,1.12,1.12,1.12
240,Prince George,County,VA,1.08,1.08,1.08,1.09,1.11,1.13
241,Prince George's,County,MD,1.09,1.09,1.09,1.1,1.12,1.15
242,Prince William,County,VA,1.09,1.09,1.1,1.11,1.13,1.15
243,Pulaski,County,VA,1.13,1.13,1.13,1.13,1.14,1.14
244,Putnam,County,WV,1.1,1.1,1.1,1.11,1.12,1.14
245,Queen Anne's,County,MD,1.1,1.1,1.09,1.09,1.09,1.1
246,Radford,City,VA,1.14,1.14,1.15,1.15,1.16,1.16
247,Raleigh,County,WV,1.11,1.11,1.12,1.13,1.14,1.15
248,Randolph,County,WV,1.09,1.09,1.1,1.11,1.13,1.15
249,Rappahannock,County,VA,1.13,1.14,1.14,1.14,1.15,1.16
250,Richmond,County,NY,1.1,1.1,1.09,1.08,1.08,1.08
251,Richmond,County,VA,1.09,1.09,1.09,1.1,1.1,1.1
252,Richmond,City,VA,1.08,1.09,1.1,1.12,1.15,1.17
253,Ritchie,County,WV,1.11,1.11,1.11,1.11,1.11,1.12
254,Roane,County,WV,1.1,1.1,1.1,1.11,1.11,1.11
255,Roanoke,County,VA,1.15,1.17,1.18,1.19,1.2,1.2
256,Roanoke,City,VA,1.13,1.16,1.18,1.2,1.22,1.24
257,Rockbridge,County,VA,1.14,1.14,1.15,1.15,1.15,1.15
258,Rockingham,County,VA,1.12,1.12,1.12,1.13,1.13,1.14
259,Russell,County,VA,1.1,1.1,1.1,1.11,1.11,1.12
260,Salem,County,NJ,1.12,1.13,1.13,1.13,1.13,1.13
261,Salem,City,VA,1.14,1.17,1.19,1.21,1.22,1.22
262,Schoharie,County,NY,1.13,1.13,1.13,1.13,1.14,1.14
263,Schuyler,County,NY,1.11,1.12,1.12,1.12,1.13,1.13
264,Schuylkill,County,PA,1.11,1.13,1.14,1.16,1.18,1.2
265,Scott,County,VA,1.12,1.13,1.13,1.14,1.15,1.15
266,Shenandoah,County,VA,1.13,1.13,1.14,1.14,1.15,1.15
267,Smyth,County,VA,1.11,1.12,1.12,1.12,1.12,1.12
268,Snyder,County,PA,1.13,1.13,1.14,1.16,1.18,1.2
269,Somerset,County,MD,1.11,1.12,1.12,1.13,1.14,1.15
270,Somerset,County,PA,1.1,1.1,1.1,1.11,1.11,1.12
271,Southampton,County,VA,1.1,1.1,1.11,1.11,1.12,1.14
272,Spotsylvania,County,VA,1.11,1.11,1.11,1.11,1.12,1.13
273,St. Mary's,County,MD,1.09,1.09,1.09,1.1,1.1,1.11
274,Stafford,County,VA,1.11,1.12,1.12,1.13,1.14,1.15
275,Staunton,City,VA,1.13,1.15,1.15,1.15,1.15,1.14
276,Steuben,County,NY,1.11,1.11,1.11,1.11,1.11,1.12
277,Suffolk,City,VA,1.1,1.11,1.12,1.12,1.14,1.15
278,Sullivan,County,NY,1.12,1.13,1.14,1.16,1.18,1.2
279,Sullivan,County,PA,1.1,1.1,1.11,1.12,1.14,1.16
280,Summers,County,WV,1.09,1.1,1.1,1.12,1.13,1.15
281,Surry,County,VA,1.1,1.1,1.1,1.1,1.1,1.1
282,Susquehanna,County,PA,1.1,1.1,1.11,1.12,1.15,1.17
283,Sussex,County,DE,1.1,1.1,1.11,1.11,1.13,1.14
284,Sussex,County,NJ,1.12,1.13,1.15,1.17,1.19,1.22
285,Sussex,County,VA,1.1,1.1,1.1,1.1,1.1,1.11
286,Talbot,County,MD,1.08,1.07,1.07,1.08,1.09,1.12
287,Taylor,County,WV,1.09,1.09,1.1,1.1,1.1,1.1
288,Tazewell,County,VA,1.1,1.1,1.11,1.11,1.12,1.13
289,Tioga,County,NY,1.09,1.09,1.1,1.12,1.15,1.18
290,Tioga,County,PA,1.11,1.1,1.1,1.1,1.11,1.11
291,Tompkins,County,NY,1.11,1.1,1.11,1.12,1.13,1.15
292,Tucker,County,WV,1.08,1.09,1.09,1.1,1.1,1.11
293,Tyler,County,WV,1.08,1.07,1.06,1.06,1.06,1.06
294,Ulster,County,NY,1.14,1.16,1.16,1.17,1.18,1.19
295,Union,County,PA,1.12,1.12,1.13,1.14,1.16,1.18
296,Upshur,County,WV,1.07,1.08,1.08,1.1,1.12,1.14
297,Venango,County,PA,1.11,1.12,1.12,1.13,1.14,1.15
298,Virginia Beach,City,VA,1.12,1.13,1.13,1.14,1.14,1.14
299,Warren,County,NJ,1.12,1.13,1.14,1.16,1.17,1.19
300,Warren,County,PA,1.11,1.11,1.11,1.12,1.13,1.14
301,Warren,County,VA,1.14,1.15,1.15,1.14,1.13,1.13
302,Washington,County,MD,1.14,1.14,1.15,1.15,1.15,1.15
303,Washington,County,PA,1.11,1.1,1.1,1.09,1.09,1.1
304,Washington,County,VA,1.1,1.1,1.1,1.1,1.11,1.12
305,Wayne,County,PA,1.1,1.11,1.12,1.14,1.16,1.19
306,Wayne,County,WV,1.09,1.1,1.1,1.12,1.14,1.16
307,Waynesboro,City,VA,1.14,1.15,1.15,1.15,1.15,1.14
308,Webster,County,WV,1.08,1.08,1.08,1.09,1.1,1.1
309,Westchester,County,NY,1.12,1.13,1.13,1.13,1.13,1.12
310,Westmoreland,County,PA,1.09,1.08,1.08,1.09,1.1,1.11
311,Westmoreland,County,VA,1.09,1.09,1.1,1.1,1.11,1.13
312,Wetzel,County,WV,1.11,1.1,1.1,1.09,1.09,1.1
313,Wicomico,County,MD,1.1,1.1,1.11,1.12,1.13,1.15
314,Williamsburg,City,VA,1.08,1.07,1.07,1.08,1.09,1.09
315,Winchester,City,VA,1.14,1.14,1.14,1.14,1.14,1.14
316,Wirt,County,WV,1.13,1.14,1.14,1.14,1.15,1.15
317,Wise,County,VA,1.1,1.11,1.11,1.12,1.14,1.15
318,Wood,County,WV,1.11,1.11,1.11,1.11,1.12,1.13
319,Worcester,County,MD,1.11,1.12,1.12,1.13,1.14,1.15
320,Wyoming,County,PA,1.11,1.11,1.13,1.15,1.17,1.21
321,Wyoming,County,WV,1.11,1.12,1.12,1.12,1.12,1.12
322,Wythe,County,VA,1.11,1.11,1.11,1.11,1.11,1.11
323,Yates,County,NY,1.1,1.1,1.1,1.11,1.12,1.14
324,York,County,PA,1.11,1.12,1.13,1.14,1.15,1.17
325,York,County,VA,1.09,1.09,1.09,1.09,1.1,1.1
