,NAME,TYPE,STATE,2-yr,5-yr,10-yr,25-yr,50-yr,100-yr
70,Clinton,County,PA,1.18,1.2,1.23,1.26,1.3,1.34
71,Colonial Heights,City,VA,1.18,1.23,1.26,1.31,1.38,1.45
72,Columbia,County,PA,1.18,1.24,1.28,1.34,1.39,1.45
73,Cortland,County,NY,1.2,1.2,1.22,1.27,1.3,1.39
74,Covington,City,VA,1.21,1.27,1.31,1.38,1.45,1.55
75,Craig,County,VA,1.24,1.26,1.3,1.35,1.37,1.4
76,Crawford,County,PA,1.2,1.23,1.24,1.26,1.3,1.35
77,Culpeper,County,VA,1.21,1.22,1.22,1.25,1.3,1.33
78,Cumberland,County,NJ,1.19,1.2,1.24,1.3,1.36,1.45
79,Cumberland,County,PA,1.24,1.27,1.3,1.35,1.41,1.45
80,Cumberland,County,VA,1.23,1.26,1.28,1.32,1.35,1.39
81,Danville,City,VA,1.24,1.25,1.28,1.3,1.32,1.37
82,Dauphin,County,PA,1.23,1.3,1.35,1.4,1.46,1.49
83,Delaware,County,NY,1.18,1.21,1.24,1.3,1.36,1.43
84,Delaware,County,PA,1.21,1.24,1.27,1.32,1.35,1.39
85,Dickenson,County,VA,1.18,1.19,1.19,1.23,1.26,1.3
86,Dinwiddie,County,VA,1.21,1.23,1.25,1.27,1.29,1.34
87,District of Columbia,County,DC,1.19,1.22,1.24,1.28,1.33,1.4
88,Doddridge,County,WV,1.15,1.18,1.18,1.18,1.23,1.28
89,Dorchester,County,MD,1.19,1.22,1.24,1.28,1.32,1.41
90,Elk,County,PA,1.19,1.19,1.2,1.21,1.24,1.29
91,Emporia,City,VA,1.14,1.17,1.19,1.27,1.33,1.42
92,Erie,County,PA,1.2,1.22,1.24,1.27,1.3,1.33
93,Essex,County,VA,1.2,1.21,1.22,1.25,1.28,1.33
94,Fairfax,County,VA,1.17,1.18,1.21,1.25,1.32,1.41
95,Fairfax,City,VA,1.18,1.19,1.21,1.25,1.31,1.4
96,Falls Church,City,VA,1.18,1.19,1.22,1.28,1.34,1.42
97,Fauquier,County,VA,1.21,1.26,1.27,1.31,1.34,1.4
98,Fayette,County,PA,1.14,1.17,1.19,1.24,1.3,1.37
99,Fayette,County,WV,1.16,1.2,1.2,1.22,1.23,1.25
100,Floyd,County,VA,1.24,1.27,1.29,1.32,1.34,1.36
101,Fluvanna,County,VA,1.25,1.32,1.35,1.43,1.51,1.58
102,Forest,County,PA,1.2,1.25,1.25,1.29,1.32,1.37
103,Franklin,County,PA,1.21,1.26,1.29,1.33,1.37,1.42
104,Franklin,County,VA,1.26,1.28,1.29,1.32,1.39,1.44
105,Franklin,City,VA,1.21,1.23,1.26,1.3,1.34,1.4
106,Frederick,County,MD,1.24,1.27,1.29,1.32,1.33,1.39
107,Frederick,County,VA,1.24,1.3,1.33,1.34,1.35,1.46
108,Fredericksburg,City,VA,1.19,1.23,1.28,1.36,1.41,1.48
109,Fulton,County,PA,1.23,1.26,1.29,1.38,1.39,1.44
110,Galax,City,VA,1.23,1.23,1.25,1.27,1.28,1.33
111,Garrett,County,MD,1.17,1.21,1.22,1.26,1.29,1.31
112,Giles,County,VA,1.22,1.23,1.23,1.26,1.28,1.33
113,Gilmer,County,WV,1.18,1.18,1.2,1.24,1.26,1.31
114,Gloucester,County,NJ,1.21,1.22,1.22,1.24,1.27,1.3
115,Gloucester,County,VA,1.18,1.19,1.22,1.24,1.29,1.33
116,Goochland,County,VA,1.23,1.28,1.33,1.37,1.43,1.53
117,Grant,County,WV,1.19,1.23,1.25,1.29,1.32,1.37
118,Grayson,County,VA,1.21,1.21,1.23,1.24,1.26,1.28
119,Greenbrier,County,WV,1.18,1.2,1.22,1.26,1.28,1.33
120,Greene,County,NY,1.24,1.28,1.31,1.36,1.38,1.42
121,Greene,County,PA,1.21,1.21,1.21,1.22,1.26,1.31
122,Greene,County,VA,1.23,1.29,1.3,1.35,1.39,1.44
123,Greensville,County,VA,1.16,1.18,1.21,1.26,1.31,1.38
124,Halifax,County,VA,1.22,1.22,1.26,1.3,1.36,1.42
125,Hampshire,County,WV,1.2,1.25,1.29,1.34,1.39,1.47
126,Hampton,City,VA,1.2,1.2,1.22,1.28,1.32,1.38
127,Hancock,County,WV,1.23,1.24,1.23,1.25,1.27,1.29
128,Hanover,County,VA,1.17,1.21,1.24,1.29,1.33,1.37
129,Hardy,County,WV,1.18,1.24,1.25,1.32,1.35,1.4
130,Harford,County,MD,1.2,1.22,1.24,1.32,1.4,1.49
131,Harrison,County,WV,1.17,1.2,1.21,1.22,1.24,1.28
132,Harrisonburg,City,VA,1.21,1.27,1.3,1.35,1.41,1.48
133,Henrico,County,VA,1.16,1.19,1.22,1.27,1.32,1.38
134,Henry,County,VA,1.23,1.29,1.35,1.41,1.47,1.54
135,Herkimer,County,NY,1.13,1.12,1.14,1.2,1.23,1.26
136,Highland,County,VA,1.19,1.23,1.26,1.31,1.35,1.4
137,Hopewell,City,VA,1.19,1.23,1.25,1.29,1.32,1.38
138,Howard,County,MD,1.2,1.23,1.26,1.3,1.33,1.42
139,Hunterdon,County,NJ,1.22,1.27,1.3,1.36,1.4,1.45
140,Huntingdon,County,PA,1.2,1.23,1.25,1.31,1.36,1.42
141,Indiana,County,PA,1.15,1.16,1.2,1.27,1.32,1.39
142,Isle of Wight,County,VA,1.2,1.23,1.25,1.28,1.31,1.38
143,Jackson,County,WV,1.17,1.2,1.22,1.25,1.3,1.35
144,James City,County,VA,1.18,1.2,1.21,1.26,1.32,1.36
145,Jefferson,County,PA,1.17,1.18,1.2,1.26,1.3,1.36
146,Jefferson,County,WV,1.25,1.25,1.26,1.26,1.25,1.25
147,Juniata,County,PA,1.22,1.27,1.28,1.3,1.34,1.4
148,Kanawha,County,WV,1.15,1.15,1.14,1.17,1.18,1.21
149,Kent,County,DE,1.18,1.19,1.2,1.24,1.27,1.32
150,Kent,County,MD,1.18,1.18,1.2,1.24,1.29,1.34
151,King George,County,VA,1.2,1.23,1.28,1.36,1.43,1.5
152,King William,County,VA,1.16,1.19,1.21,1.26,1.3,1.36
153,King and Queen,County,VA,1.18,1.18,1.19,1.23,1.27,1.31
154,Lackawanna,County,PA,1.21,1.25,1.27,1.32,1.35,1.42
155,Lancaster,County,PA,1.22,1.26,1.3,1.35,1.4,1.49
156,Lancaster,County,VA,1.18,1.19,1.18,1.21,1.24,1.3
157,Lawrence,County,PA,1.18,1.19,1.23,1.28,1.35,1.44
158,Lebanon,County,PA,1.19,1.24,1.27,1.33,1.41,1.49
159,Lee,County,VA,1.18,1.22,1.25,1.27,1.32,1.39
160,Lehigh,County,PA,1.22,1.26,1.3,1.35,1.41,1.44
161,Lewis,County,WV,1.15,1.15,1.17,1.19,1.22,1.25
162,Lexington,City,VA,1.24,1.25,1.26,1.29,1.33,1.4
163,Lincoln,County,WV,1.16,1.16,1.18,1.23,1.3,1.37
164,Livingston,County,NY,1.18,1.2,1.21,1.28,1.3,1.37
165,Logan,County,WV,1.16,1.18,1.19,1.22,1.27,1.34
166,Loudoun,County,VA,1.2,1.25,1.28,1.33,1.35,1.36
167,Louisa,County,VA,1.23,1.28,1.29,1.35,1.41,1.51
168,Lunenburg,County,VA,1.23,1.25,1.27,1.31,1.34,1.4
169,Luzerne,County,PA,1.18,1.2,1.22,1.27,1.32,1.37
170,Lycoming,County,PA,1.17,1.18,1.2,1.23,1.29,1.38
171,Lynchburg,City,VA,1.19,1.22,1.23,1.28,1.36,1.41
172,Madison,County,NY,1.17,1.17,1.2,1.25,1.3,1.35
173,Madison,County,VA,1.22,1.24,1.26,1.33,1.39,1.46
174,Manassas,City,VA,1.17,1.19,1.21,1.22,1.26,1.32
175,Manassas Park,City,VA,1.18,1.2,1.22,1.23,1.26,1.31
176,Marion,County,WV,1.18,1.18,1.21,1.21,1.22,1.24
177,Marshall,County,WV,1.19,1.18,1.18,1.21,1.27,1.36
178,Martinsville,City,VA,1.24,1.33,1.39,1.45,1.49,1.56
179,Mason,County,WV,1.2,1.23,1.25,1.28,1.32,1.38
180,Mathews,County,VA,1.19,1.21,1.22,1.27,1.32,1.32
181,McDowell,County,WV,1.19,1.21,1.22,1.26,1.3,1.34
182,McKean,County,PA,1.19,1.19,1.21,1.22,1.27,1.32
183,Mecklenburg,County,VA,1.2,1.21,1.23,1.25,1.26,1.29
184,Mercer,County,NJ,1.17,1.17,1.2,1.26,1.35,1.46
185,Mercer,County,PA,1.22,1.24,1.26,1.27,1.29,1.37
186,Mercer,County,WV,1.2,1.2,1.21,1.25,1.27,1.31
187,Middlesex,County,VA,1.17,1.18,1.18,1.19,1.23,1.3
188,Mifflin,County,PA,1.21,1.24,1.26,1.32,1.38,1.44
189,Mineral,County,WV,1.19,1.25,1.26,1.29,1.34,1.42
190,Mingo,County,WV,1.16,1.19,1.21,1.26,1.3,1.35
191,Monmouth,County,NJ,1.22,1.2,1.23,1.26,1.29,1.36
192,Monongalia,County,WV,1.18,1.19,1.2,1.23,1.25,1.29
193,Monroe,County,PA,1.22,1.25,1.28,1.33,1.39,1.46
194,Monroe,County,WV,1.16,1.19,1.2,1.21,1.25,1.31
195,Montgomery,County,MD,1.2,1.2,1.21,1.26,1.3,1.35
196,Montgomery,County,NY,1.19,1.22,1.25,1.3,1.36,1.41
197,Montgomery,County,PA,1.21,1.25,1.28,1.31,1.34,1.4
198,Montgomery,County,VA,1.26,1.27,1.26,1.31,1.34,1.38
199,Montour,County,PA,1.2,1.26,1.3,1.37,1.4,1.44
200,Morgan,County,WV,1.25,1.28,1.32,1.39,1.44,1.52
201,Morris,County,NJ,1.25,1.31,1.36,1.4,1.44,1.49
202,Nassau,County,NY,1.19,1.22,1.24,1.29,1.32,1.35
203,Nelson,County,VA,1.27,1.34,1.39,1.42,1.45,1.47
204,New Castle,County,DE,1.21,1.25,1.26,1.29,1.32,1.35
205,New Kent,County,VA,1.16,1.17,1.19,1.23,1.27,1.31
206,New York,County,NY,1.2,1.24,1.26,1.29,1.32,1.38
207,Newport News,City,VA,1.21,1.21,1.23,1.26,1.29,1.33
208,Nicholas,County,WV,1.17,1.18,1.19,1.22,1.24,1.28
209,Norfolk,City,VA,1.2,1.26,1.3,1.36,1.4,1.48
210,Northampton,County,PA,1.21,1.25,1.29,1.34,1.4,1.47
211,Northampton,County,VA,1.22,1.23,1.23,1.23,1.25,1.31
212,Northumberland,County,PA,1.2,1.26,1.31,1.36,1.42,1.48
213,Northumberland,County,VA,1.19,1.22,1.25,1.27,1.31,1.38
214,Norton,City,VA,1.2,1.23,1.25,1.29,1.34,1.41
215,Nottoway,County,VA,1.26,1.25,1.27,1.3,1.39,1.48
216,Ocean,County,NJ,1.2,1.22,1.23,1.24,1.27,1.31
217,Ohio,County,WV,1.17,1.2,1.2,1.26,1.31,1.38
218,Oneida,County,NY,1.17,1.18,1.21,1.24,1.28,1.32
219,Onondaga,County,NY,1.18,1.18,1.23,1.29,1.34,1.4
220,Ontario,County,NY,1.18,1.16,1.18,1.24,1.3,1.4
221,Orange,County,NY,1.22,1.27,1.31,1.38,1.44,1.52
222,Orange,County,VA,1.23,1.26,1.27,1.29,1.34,1.36
223,Otsego,County,NY,1.19,1.2,1.21,1.25,1.3,1.36
224,Page,County,VA,1.21,1.3,1.32,1.43,1.46,1.5
225,Patrick,County,VA,1.23,1.25,1.3,1.36,1.43,1.48
226,Pendleton,County,WV,1.22,1.3,1.31,1.35,1.42,1.51
227,Perry,County,PA,1.25,1.26,1.28,1.33,1.37,1.37
228,Petersburg,City,VA,1.19,1.22,1.25,1.31,1.38,1.45
229,Philadelphia,County,PA,1.19,1.2,1.22,1.25,1.28,1.34
230,Pike,County,PA,1.2,1.24,1.28,1.35,1.41,1.5
231,Pittsylvania,County,VA,1.25,1.28,1.31,1.35,1.38,1.39
232,Pleasants,County,WV,1.19,1.2,1.2,1.19,1.21,1.23
233,Pocahontas,County,WV,1.18,1.19,1.23,1.3,1.35,1.4
234,Poquoson,City,VA,1.19,1.19,1.2,1.25,1.29,1.37
235,Portsmouth,City,VA,1.22,1.26,1.29,1.35,1.41,1.45
236,Potter,County,PA,1.19,1.2,1.2,1.23,1.26,1.31
237,Powhatan,County,VA,1.18,1.24,1.28,1.34,1.41,1.47
238,Preston,County,WV,1.16,1.19,1.2,1.22,1.25,1.31
239,Prince Edward,County,VA,1.21,1.22,1.26,1.31,1.35,1.39
240,Prince George,County,VA,1.18,1.23,1.25,1.28,1.32,1.37
241,Prince George's,County,MD,1.18,1.2,1.22,1.28,1.34,1.44
242,Prince William,County,VA,1.16,1.18,1.21,1.24,1.31,1.38
243,Pulaski,County,VA,1.22,1.23,1.23,1.26,1.29,1.31
244,Putnam,County,WV,1.17,1.17,1.19,1.23,1.28,1.35
245,Queen Anne's,County,MD,1.18,1.17,1.2,1.25,1.29,1.33
246,Radford,City,VA,1.24,1.25,1.27,1.29,1.31,1.35
247,Raleigh,County,WV,1.2,1.21,1.26,1.33,1.38,1.44
248,Randolph,County,WV,1.16,1.17,1.19,1.24,1.29,1.37
249,Rappahannock,County,VA,1.23,1.23,1.23,1.29,1.34,1.38
250,Richmond,County,NY,1.23,1.26,1.27,1.28,1.3,1.38
251,Richmond,County,VA,1.2,1.24,1.26,1.28,1.29,1.33
252,Richmond,City,VA,1.15,1.19,1.23,1.31,1.38,1.45
253,Ritchie,County,WV,1.19,1.2,1.2,1.23,1.26,1.29
254,Roane,County,WV,1.17,1.19,1.2,1.22,1.26,1.31
255,Roanoke,County,VA,1.25,1.31,1.35,1.41,1.42,1.48
256,Roanoke,City,VA,1.25,1.31,1.35,1.42,1.51,1.55
257,Rockbridge,County,VA,1.26,1.28,1.29,1.33,1.36,1.4
258,Rockingham,County,VA,1.21,1.24,1.25,1.33,1.41,1.48
259,Russell,County,VA,1.17,1.19,1.2,1.22,1.24,1.28
260,Salem,County,NJ,1.21,1.23,1.24,1.26,1.29,1.32
261,Salem,City,VA,1.26,1.33,1.38,1.46,1.49,1.52
262,Schoharie,County,NY,1.2,1.23,1.26,1.3,1.35,1.42
263,Schuyler,County,NY,1.22,1.25,1.25,1.29,1.31,1.34
264,Schuylkill,County,PA,1.19,1.23,1.26,1.33,1.38,1.42
265,Scott,County,VA,1.18,1.19,1.21,1.24,1.27,1.32
266,Shenandoah,County,VA,1.21,1.24,1.28,1.32,1.34,1.38
267,Smyth,County,VA,1.18,1.19,1.19,1.22,1.24,1.27
268,Snyder,County,PA,1.22,1.26,1.29,1.34,1.39,1.46
269,Somerset,County,MD,1.22,1.28,1.29,1.3,1.35,1.41
270,Somerset,County,PA,1.17,1.18,1.21,1.23,1.26,1.31
271,Southampton,County,VA,1.21,1.23,1.25,1.29,1.33,1.38
272,Spotsylvania,County,VA,1.2,1.25,1.27,1.3,1.31,1.36
273,St. Mary's,County,MD,1.17,1.2,1.23,1.28,1.31,1.35
274,Stafford,County,VA,1.21,1.25,1.28,1.31,1.38,1.46
275,Staunton,City,VA,1.25,1.36,1.4,1.4,1.41,1.42
276,Steuben,County,NY,1.18,1.19,1.22,1.29,1.35,1.4
277,Suffolk,City,VA,1.19,1.22,1.24,1.27,1.31,1.35
278,Sullivan,County,NY,1.21,1.24,1.26,1.32,1.38,1.44
279,Sullivan,County,PA,1.18,1.2,1.23,1.27,1.32,1.4
280,Summers,County,WV,1.17,1.18,1.22,1.26,1.31,1.38
281,Surry,County,VA,1.21,1.21,1.22,1.24,1.27,1.32
282,Susquehanna,County,PA,1.18,1.2,1.22,1.26,1.32,1.41
283,Sussex,County,DE,1.19,1.21,1.21,1.28,1.37,1.46
284,Sussex,County,NJ,1.24,1.29,1.33,1.37,1.47,1.58
285,Sussex,County,VA,1.2,1.22,1.22,1.25,1.31,1.37
286,Talbot,County,MD,1.19,1.2,1.22,1.29,1.33,1.44
287,Taylor,County,WV,1.18,1.2,1.21,1.23,1.25,1.3
288,Tazewell,County,VA,1.17,1.19,1.2,1.23,1.26,1.3
289,Tioga,County,NY,1.16,1.18,1.22,1.29,1.38,1.48
290,Tioga,County,PA,1.2,1.2,1.22,1.23,1.28,1.32
291,Tompkins,County,NY,1.2,1.18,1.2,1.27,1.34,1.42
292,Tucker,County,WV,1.17,1.19,1.2,1.23,1.27,1.34
293,Tyler,County,WV,1.16,1.18,1.17,1.16,1.18,1.22
294,Ulster,County,NY,1.27,1.31,1.34,1.35,1.36,1.39
295,Union,County,PA,1.2,1.23,1.23,1.26,1.31,1.36
296,Upshur,County,WV,1.14,1.15,1.16,1.2,1.26,1.35
297,Venango,County,PA,1.22,1.22,1.23,1.27,1.3,1.34
298,Virginia Beach,City,VA,1.21,1.28,1.31,1.34,1.35,1.37
299,Warren,County,NJ,1.23,1.28,1.31,1.37,1.43,1.49
300,Warren,County,PA,1.23,1.25,1.27,1.29,1.3,1.32
301,Warren,County,VA,1.24,1.26,1.26,1.3,1.32,1.38
302,Washington,County,MD,1.24,1.27,1.3,1.32,1.35,1.4
303,Washington,County,PA,1.19,1.2,1.21,1.24,1.28,1.32
304,Washington,County,VA,1.17,1.17,1.18,1.21,1.24,1.29
305,Wayne,County,PA,1.19,1.23,1.25,1.3,1.35,1.39
306,Wayne,County,WV,1.16,1.18,1.21,1.27,1.33,1.4
307,Waynesboro,City,VA,1.26,1.36,1.4,1.39,1.4,1.44
308,Webster,County,WV,1.15,1.16,1.16,1.2,1.26,1.31
309,Westchester,County,NY,1.22,1.23,1.24,1.28,1.34,1.39
310,Westmoreland,County,PA,1.16,1.17,1.17,1.22,1.26,1.31
311,Westmoreland,County,VA,1.19,1.22,1.25,1.3,1.34,1.38
312,Wetzel,County,WV,1.17,1.18,1.19,1.21,1.24,1.3
313,Wicomico,County,MD,1.2,1.24,1.24,1.28,1.33,1.4
314,Williamsburg,City,VA,1.18,1.19,1.21,1.27,1.36,1.44
315,Winchester,City,VA,1.24,1.28,1.3,1.32,1.38,1.48
316,Wirt,County,WV,1.2,1.23,1.25,1.28,1.32,1.36
317,Wise,County,VA,1.19,1.22,1.24,1.27,1.3,1.34
318,Wood,County,WV,1.19,1.21,1.22,1.25,1.29,1.35
319,Worcester,County,MD,1.21,1.24,1.26,1.31,1.35,1.42
320,Wyoming,County,PA,1.18,1.19,1.23,1.29,1.33,1.4
321,Wyoming,County,WV,1.2,1.24,1.26,1.26,1.27,1.3
322,Wythe,County,VA,1.17,1.19,1.2,1.22,1.24,1.29
323,Yates,County,NY,1.19,1.18,1.22,1.29,1.34,1.42
324,York,County,PA,1.19,1.23,1.27,1.31,1.36,1.42
325,York,County,VA,1.19,1.19,1.22,1.28,1.31,1.37
