,NAME,TYPE,STATE,2-yr,5-yr,10-yr,25-yr,50-yr,100-yr
32,Bronx,County,NY,0.96,0.94,0.88,0.77,0.65,0.38
33,Brooke,County,WV,1.0,0.99,0.9,0.77,0.69,0.54
34,Broome,County,NY,1.04,1.06,1.06,1.04,0.97,0.85
35,Brunswick,County,VA,1.03,0.99,0.89,0.75,0.66,0.56
36,Buchanan,County,VA,1.07,1.04,0.99,0.86,0.74,0.54
37,Buckingham,County,VA,0.99,0.98,0.97,0.96,0.96,0.63
38,Bucks,County,PA,1.01,1.02,1.0,0.89,0.78,0.66
39,Buena Vista,City,VA,1.03,1.0,0.99,0.86,0.74,0.5
40,Burlington,County,NJ,1.04,1.04,1.04,0.96,0.85,0.64
41,Butler,County,PA,1.01,1.01,0.97,0.87,0.84,0.61
42,Cabell,County,WV,1.07,1.07,1.05,0.99,0.96,0.79
43,Calhoun,County,WV,1.09,1.08,1.06,0.99,0.95,0.51
44,Calvert,County,MD,0.99,0.96,0.93,0.89,0.87,0.54
45,Cambria,County,PA,1.03,0.99,0.95,0.89,0.87,0.68
46,Camden,County,NJ,1.03,1.03,1.02,0.9,0.77,0.6
47,Cameron,County,PA,0.99,0.98,0.96,0.95,0.93,0.71
48,Campbell,County,VA,1.06,1.03,1.03,1.01,1.0,0.71
49,Cape May,County,NJ,1.02,0.99,0.96,0.93,0.84,0.66
50,Carbon,County,PA,1.03,1.04,1.04,1.04,1.04,0.64
51,Caroline,County,MD,1.02,1.0,0.96,0.81,0.68,0.48
52,Caroline,County,VA,0.98,0.96,0.92,0.91,0.96,0.62
53,Carroll,County,MD,1.0,0.98,0.97,0.96,0.95,0.68
54,Carroll,County,VA,1.03,1.01,0.98,0.97,0.95,0.58
55,Cecil,County,MD,0.97,0.95,0.94,0.88,0.72,0.68
56,Centre,County,PA,1.08,1.06,1.04,0.92,0.82,0.81
57,Charles,County,MD,0.98,0.93,0.89,0.82,0.79,0.44
58,Charles City,County,VA,1.05,0.99,0.95,0.88,0.84,0.6
59,Charlotte,County,VA,1.08,1.04,1.01,0.95,0.91,0.77
60,Charlottesville,City,VA,0.92,0.9,0.9,0.89,0.88,0.61
61,Chemung,County,NY,0.98,0.98,0.94,0.87,0.78,0.65
62,Chenango,County,NY,1.05,1.06,1.06,0.95,0.93,0.75
63,Chesapeake,City,VA,1.03,0.94,0.83,0.68,0.56,0.48
64,Chester,County,PA,0.97,0.95,0.92,0.81,0.68,0.72
65,Chesterfield,County,VA,1.02,1.04,1.0,0.88,0.8,0.6
66,Clarion,County,PA,0.97,0.96,0.96,0.95,0.94,0.64
67,Clarke,County,VA,1.04,1.0,0.96,0.87,0.79,0.55
68,Clay,County,WV,1.08,1.04,1.0,0.92,0.83,0.42
69,Clearfield,County,PA,1.04,1.01,1.01,0.99,0.98,0.72
70,Clinton,County,PA,1.06,1.07,1.01,0.86,0.74,0.7
71,Colonial Heights,City,VA,1.05,0.98,0.92,0.82,0.73,0.53
72,Columbia,County,PA,1.08,1.08,1.08,1.07,0.99,0.69
73,Cortland,County,NY,1.0,1.01,1.01,0.98,0.92,0.64
74,Covington,City,VA,1.05,1.01,0.92,0.77,0.65,0.55
75,Craig,County,VA,1.03,0.96,0.94,0.83,0.79,0.62
76,Crawford,County,PA,0.96,0.95,0.94,0.92,0.92,0.79
77,Culpeper,County,VA,0.94,0.91,0.9,0.89,0.88,0.51
78,Cumberland,County,NJ,1.02,0.97,0.92,0.87,0.77,0.54
79,Cumberland,County,PA,1.08,1.08,1.0,0.8,0.64,0.57
80,Cumberland,County,VA,1.0,0.98,0.98,0.89,0.8,0.61
81,Danville,City,VA,1.08,1.04,1.03,1.01,0.97,0.5
82,Dauphin,County,PA,1.07,1.04,1.0,0.92,0.85,0.67
83,Delaware,County,NY,1.07,1.04,0.98,0.92,0.86,0.78
84,Delaware,County,PA,1.02,1.02,0.97,0.83,0.7,0.37
85,Dickenson,County,VA,1.05,1.0,0.95,0.77,0.61,0.58
86,Dinwiddie,County,VA,1.05,1.03,0.97,0.85,0.76,0.67
87,District of Columbia,County,DC,0.97,0.9,0.85,0.72,0.62,0.52
88,Doddridge,County,WV,1.09,1.1,1.1,1.09,1.05,0.62
89,Dorchester,County,MD,1.04,1.03,0.98,0.84,0.71,0.58
90,Elk,County,PA,1.02,1.0,0.99,0.98,0.97,0.66
91,Emporia,City,VA,1.03,0.98,0.89,0.75,0.66,0.58
92,Erie,County,PA,0.98,0.97,0.97,0.97,0.96,0.58
93,Essex,County,VA,1.0,1.02,1.0,0.94,0.9,0.44
94,Fairfax,County,VA,0.97,0.87,0.83,0.69,0.6,0.49
95,Fairfax,City,VA,0.97,0.87,0.82,0.67,0.58,0.46
96,Falls Church,City,VA,0.97,0.87,0.82,0.67,0.58,0.46
97,Fauquier,County,VA,0.95,0.91,0.89,0.86,0.84,0.5
98,Fayette,County,PA,0.97,0.94,0.9,0.89,0.86,0.8
99,Fayette,County,WV,1.07,1.04,0.99,0.86,0.73,0.52
100,Floyd,County,VA,1.07,1.04,1.04,1.01,1.0,0.48
101,Fluvanna,County,VA,0.98,0.95,0.93,0.89,0.86,0.62
102,Forest,County,PA,0.98,0.97,0.97,0.97,0.91,0.61
103,Franklin,County,PA,1.08,1.1,1.09,1.07,0.94,0.83
104,Franklin,County,VA,1.09,1.06,1.05,1.04,1.03,0.64
105,Franklin,City,VA,1.05,1.0,0.93,0.87,0.75,0.67
106,Frederick,County,MD,1.03,1.0,0.98,0.94,0.89,0.61
107,Frederick,County,VA,1.07,1.03,0.96,0.78,0.65,0.57
108,Fredericksburg,City,VA,0.97,0.92,0.83,0.76,0.74,0.38
109,Fulton,County,PA,1.06,1.06,1.05,1.06,1.05,0.69
110,Galax,City,VA,1.03,1.0,0.98,0.96,0.95,0.42
111,Garrett,County,MD,0.98,0.94,0.88,0.84,0.74,0.75
112,Giles,County,VA,1.07,1.04,0.98,0.97,0.96,0.81
113,Gilmer,County,WV,1.06,1.04,1.01,0.95,0.91,0.6
114,Gloucester,County,NJ,1.02,1.03,0.98,0.86,0.74,0.38
115,Gloucester,County,VA,1.04,1.01,0.96,0.87,0.79,0.54
116,Goochland,County,VA,0.99,0.98,0.97,0.96,0.93,0.49
117,Grant,County,WV,0.99,0.98,0.93,0.84,0.73,0.65
118,Grayson,County,VA,1.08,1.08,1.07,1.08,1.09,0.86
119,Greenbrier,County,WV,1.02,0.95,0.87,0.71,0.58,0.54
120,Greene,County,NY,1.06,0.98,0.88,0.77,0.65,0.54
121,Greene,County,PA,0.98,0.98,1.0,1.01,1.02,0.69
122,Greene,County,VA,0.93,0.91,0.91,0.9,0.89,0.58
123,Greensville,County,VA,1.06,0.99,0.91,0.77,0.66,0.71
124,Halifax,County,VA,1.08,1.05,1.02,0.98,0.94,0.8
125,Hampshire,County,WV,1.02,1.01,1.0,0.94,0.86,0.8
126,Hampton,City,VA,1.03,0.95,0.86,0.73,0.58,0.47
127,Hancock,County,WV,1.03,0.95,0.91,0.79,0.7,0.54
128,Hanover,County,VA,0.98,0.99,1.0,0.99,0.91,0.65
129,Hardy,County,WV,1.02,1.01,0.97,0.89,0.81,0.79
130,Harford,County,MD,0.97,0.92,0.9,0.87,0.86,0.75
131,Harrison,County,WV,1.07,1.06,1.05,0.99,0.94,0.57
132,Harrisonburg,City,VA,0.97,0.9,0.8,0.62,0.51,0.33
133,Henrico,County,VA,1.02,1.04,1.03,0.95,0.84,0.71
134,Henry,County,VA,1.07,1.06,1.08,1.07,1.06,0.63
135,Herkimer,County,NY,0.98,0.93,0.89,0.81,0.76,0.83
136,Highland,County,VA,0.99,0.97,0.95,0.84,0.71,0.6
137,Hopewell,City,VA,1.05,0.98,0.92,0.82,0.73,0.45
138,Howard,County,MD,1.0,0.97,0.96,0.94,0.93,0.41
139,Hunterdon,County,NJ,1.04,1.02,0.97,0.86,0.77,0.55
140,Huntingdon,County,PA,1.09,1.05,1.03,1.03,1.0,0.72
141,Indiana,County,PA,1.02,0.97,0.93,0.88,0.79,0.56
142,Isle of Wight,County,VA,1.06,1.01,0.97,0.87,0.77,0.7
143,Jackson,County,WV,1.04,1.04,0.98,0.71,0.56,0.66
144,James City,County,VA,1.04,1.0,0.97,0.9,0.79,0.47
145,Jefferson,County,PA,1.02,1.0,0.99,0.98,0.88,0.66
146,Jefferson,County,WV,1.02,0.97,0.93,0.86,0.67,0.65
147,Juniata,County,PA,1.06,1.09,1.08,1.04,1.0,0.63
148,Kanawha,County,WV,1.07,1.05,0.97,0.85,0.75,0.54
149,Kent,County,DE,1.02,1.0,1.0,0.9,0.82,0.47
150,Kent,County,MD,1.01,0.99,0.98,0.97,0.93,0.41
151,King George,County,VA,0.98,0.92,0.82,0.66,0.58,0.55
152,King William,County,VA,0.98,1.0,1.01,0.91,0.8,0.53
153,King and Queen,County,VA,1.0,1.01,0.98,0.91,0.81,0.55
154,Lackawanna,County,PA,1.06,1.03,1.01,1.0,0.91,0.62
155,Lancaster,County,PA,0.97,0.92,0.91,0.87,0.87,0.72
156,Lancaster,County,VA,1.01,0.98,0.94,0.84,0.73,0.38
157,Lawrence,County,PA,1.0,1.0,0.99,0.97,0.95,0.56
158,Lebanon,County,PA,1.0,0.95,0.94,0.91,0.87,0.73
159,Lee,County,VA,1.02,0.93,0.85,0.72,0.61,0.53
160,Lehigh,County,PA,1.04,1.05,1.05,1.04,1.02,0.7
161,Lewis,County,WV,1.06,1.04,1.02,0.97,0.91,0.63
162,Lexington,City,VA,1.03,1.0,0.99,0.86,0.74,0.46
163,Lincoln,County,WV,1.07,1.04,0.98,0.94,0.86,0.67
164,Livingston,County,NY,0.93,0.92,0.91,0.93,0.94,0.79
165,Logan,County,WV,1.08,1.05,0.99,0.87,0.75,0.68
166,Loudoun,County,VA,1.0,0.96,0.92,0.86,0.79,0.66
167,Louisa,County,VA,0.96,0.95,0.95,0.94,0.94,0.52
168,Lunenburg,County,VA,1.09,1.01,0.94,0.78,0.64,0.58
169,Luzerne,County,PA,1.05,1.06,1.06,1.06,1.0,0.78
170,Lycoming,County,PA,1.07,1.04,0.98,0.88,0.83,0.72
171,Lynchburg,City,VA,1.05,1.03,1.02,1.01,0.99,0.6
172,Madison,County,NY,1.03,1.02,1.02,0.82,0.71,0.71
173,Madison,County,VA,0.91,0.89,0.89,0.88,0.86,0.54
174,Manassas,City,VA,0.97,0.88,0.86,0.74,0.66,0.6
175,Manassas Park,City,VA,0.97,0.87,0.82,0.67,0.58,0.46
176,Marion,County,WV,1.02,1.02,1.03,1.02,0.98,0.63
177,Marshall,County,WV,1.06,1.04,1.01,0.97,0.85,0.66
178,Martinsville,City,VA,1.07,1.06,1.07,1.02,0.96,0.45
179,Mason,County,WV,1.06,1.04,1.04,1.06,1.0,0.67
180,Mathews,County,VA,1.03,0.95,0.86,0.73,0.59,0.51
181,McDowell,County,WV,1.07,1.1,1.07,0.97,0.88,0.65
182,McKean,County,PA,0.96,0.94,0.92,0.9,0.89,0.66
183,Mecklenburg,County,VA,1.08,1.01,0.96,0.84,0.72,0.64
184,Mercer,County,NJ,1.0,0.99,0.94,0.8,0.71,0.58
185,Mercer,County,PA,0.94,0.93,0.92,0.94,0.95,0.67
186,Mercer,County,WV,1.09,1.1,1.1,1.08,1.08,0.67
187,Middlesex,County,VA,1.02,0.99,0.96,0.86,0.73,0.5
188,Mifflin,County,PA,1.09,1.06,1.06,0.98,0.86,0.72
189,Mineral,County,WV,0.99,0.98,0.98,0.97,0.91,0.82
190,Mingo,County,WV,1.08,1.05,1.01,0.99,0.94,0.75
191,Monmouth,County,NJ,1.01,0.94,0.87,0.74,0.64,0.72
192,Monongalia,County,WV,0.98,0.98,0.98,0.98,0.98,0.78
193,Monroe,County,PA,1.06,1.06,1.05,1.03,0.95,0.63
194,Monroe,County,WV,1.05,0.99,0.93,0.77,0.66,0.71
195,Montgomery,County,MD,0.99,0.94,0.93,0.9,0.88,0.7
196,Montgomery,County,NY,1.05,0.97,0.9,0.8,0.73,0.51
197,Montgomery,County,PA,1.0,1.01,0.98,0.87,0.74,0.61
198,Montgomery,County,VA,1.04,0.98,0.99,0.95,0.9,0.71
199,Montour,County,PA,1.09,1.07,1.02,0.96,0.92,0.65
200,Morgan,County,WV,1.06,1.05,1.04,1.01,1.03,0.65
201,Morris,County,NJ,1.04,0.97,0.92,0.82,0.71,0.44
202,Nassau,County,NY,1.02,0.99,0.96,0.92,0.83,0.65
203,Nelson,County,VA,0.97,0.95,0.95,0.95,0.96,0.71
204,New Castle,County,DE,0.97,0.96,0.95,0.84,0.68,0.6
205,New Kent,County,VA,1.05,1.02,0.99,0.94,0.9,0.54
206,New York,County,NY,1.0,0.91,0.87,0.77,0.68,0.4
207,Newport News,City,VA,1.04,1.0,0.94,0.83,0.75,0.48
208,Nicholas,County,WV,1.02,0.97,0.91,0.8,0.74,0.44
209,Norfolk,City,VA,1.03,0.94,0.83,0.68,0.56,0.48
210,Northampton,County,PA,1.04,1.02,1.01,0.92,0.83,0.65
211,Northampton,County,VA,1.02,0.94,0.81,0.64,0.54,0.58
212,Northumberland,County,PA,1.08,1.09,1.05,1.01,0.95,0.69
213,Northumberland,County,VA,1.01,0.98,0.94,0.82,0.71,0.51
214,Norton,City,VA,1.06,0.99,0.87,0.66,0.52,0.36
215,Nottoway,County,VA,1.02,1.03,0.98,0.84,0.74,0.45
216,Ocean,County,NJ,1.06,1.0,0.98,0.92,0.9,0.74
217,Ohio,County,WV,1.0,0.99,0.9,0.77,0.69,0.54
218,Oneida,County,NY,1.01,0.95,0.91,0.88,0.83,0.81
219,Onondaga,County,NY,1.02,1.01,0.99,0.97,0.94,0.8
220,Ontario,County,NY,0.95,0.92,0.92,0.92,0.91,0.85
221,Orange,County,NY,1.06,1.01,0.96,0.86,0.79,0.67
222,Orange,County,VA,0.93,0.89,0.89,0.89,0.87,0.61
223,Otsego,County,NY,1.08,1.05,1.02,0.91,0.86,0.8
224,Page,County,VA,0.94,0.91,0.9,0.85,0.74,0.45
225,Patrick,County,VA,1.06,1.04,1.01,1.02,1.0,0.46
226,Pendleton,County,WV,0.98,0.96,0.92,0.85,0.8,0.63
227,Perry,County,PA,1.07,1.08,1.06,0.9,0.77,0.73
228,Petersburg,City,VA,1.05,0.98,0.92,0.82,0.73,0.6
229,Philadelphia,County,PA,1.03,1.03,0.98,0.86,0.74,0.56
230,Pike,County,PA,1.07,1.08,1.06,0.98,0.88,0.59
231,Pittsylvania,County,VA,1.08,1.06,1.05,1.04,1.01,0.62
232,Pleasants,County,WV,1.03,1.01,1.0,0.95,0.81,0.77
233,Pocahontas,County,WV,1.01,0.93,0.85,0.72,0.63,0.57
234,Poquoson,City,VA,1.03,0.95,0.86,0.73,0.58,0.46
235,Portsmouth,City,VA,1.03,0.94,0.83,0.68,0.56,0.48
236,Potter,County,PA,1.0,0.99,0.93,0.83,0.73,0.7
237,Powhatan,County,VA,0.99,0.99,0.99,1.0,0.96,0.55
238,Preston,County,WV,0.99,0.97,0.92,0.86,0.8,0.6
239,Prince Edward,County,VA,1.04,1.03,0.98,0.87,0.77,0.65
240,Prince George,County,VA,1.05,0.98,0.92,0.82,0.73,0.57
241,Prince George's,County,MD,0.98,0.94,0.89,0.81,0.75,0.65
242,Prince William,County,VA,0.96,0.9,0.87,0.81,0.76,0.67
243,Pulaski,County,VA,1.06,1.04,0.99,0.97,0.96,0.81
244,Putnam,County,WV,1.06,1.05,1.07,0.93,0.88,0.55
245,Queen Anne's,County,MD,1.0,0.98,0.98,0.97,0.94,0.45
246,Radford,City,VA,1.07,1.05,0.98,0.97,0.95,0.75
247,Raleigh,County,WV,1.08,1.07,1.0,0.87,0.74,0.65
248,Randolph,County,WV,1.03,0.98,0.9,0.78,0.69,0.56
249,Rappahannock,County,VA,0.91,0.89,0.87,0.75,0.65,0.44
250,Richmond,County,NY,1.0,0.91,0.87,0.77,0.68,0.42
251,Richmond,County,VA,1.0,0.99,0.95,0.89,0.81,0.51
252,Richmond,City,VA,1.0,1.02,1.04,0.96,0.84,0.71
253,Ritchie,County,WV,1.06,1.04,1.04,1.04,0.93,0.74
254,Roane,County,WV,1.08,1.09,1.05,0.99,0.92,0.58
255,Roanoke,County,VA,1.04,0.99,1.0,0.95,0.91,0.72
256,Roanoke,City,VA,1.06,1.03,1.01,0.99,0.97,0.58
257,Rockbridge,County,VA,1.04,1.02,0.97,0.83,0.72,0.65
258,Rockingham,County,VA,0.97,0.95,0.92,0.79,0.7,0.53
259,Russell,County,VA,1.1,1.04,1.0,0.88,0.75,0.6
260,Salem,County,NJ,1.02,1.02,0.98,0.86,0.73,0.38
261,Salem,City,VA,1.03,0.97,0.99,0.93,0.87,0.67
262,Schoharie,County,NY,1.07,0.99,0.92,0.83,0.77,0.58
263,Schuyler,County,NY,0.98,1.0,0.95,0.87,0.78,0.67
264,Schuylkill,County,PA,1.05,1.05,1.04,1.01,0.98,0.56
265,Scott,County,VA,1.08,1.0,0.9,0.71,0.56,0.43
266,Shenandoah,County,VA,0.97,0.92,0.89,0.85,0.84,0.71
267,Smyth,County,VA,1.08,1.07,1.09,1.07,1.05,0.75
268,Snyder,County,PA,1.06,1.05,1.03,1.02,0.99,0.71
269,Somerset,County,MD,1.06,1.03,0.99,0.9,0.82,0.53
270,Somerset,County,PA,0.99,0.95,0.92,0.89,0.86,0.79
271,Southampton,County,VA,1.08,1.03,0.99,0.86,0.74,0.7
272,Spotsylvania,County,VA,0.95,0.9,0.85,0.85,0.86,0.71
273,St. Mary's,County,MD,0.99,0.97,0.95,0.85,0.73,0.51
274,Stafford,County,VA,0.97,0.92,0.84,0.78,0.74,0.51
275,Staunton,City,VA,0.96,0.94,0.93,0.89,0.84,0.42
276,Steuben,County,NY,0.96,0.96,0.97,0.89,0.82,0.82
277,Suffolk,City,VA,1.05,1.0,0.93,0.85,0.73,0.65
278,Sullivan,County,NY,1.03,1.02,1.0,1.0,0.98,0.76
279,Sullivan,County,PA,1.05,1.08,1.05,0.94,0.83,0.55
280,Summers,County,WV,1.04,1.01,0.95,0.74,0.59,0.69
281,Surry,County,VA,1.05,1.0,0.97,0.93,0.88,0.62
282,Susquehanna,County,PA,1.03,1.01,1.01,0.93,0.77,0.82
283,Sussex,County,DE,1.04,1.02,1.0,0.84,0.7,0.46
284,Sussex,County,NJ,1.08,1.04,0.99,0.92,0.86,0.6
285,Sussex,County,VA,1.1,1.02,0.96,0.81,0.69,0.64
286,Talbot,County,MD,0.97,0.96,0.95,0.88,0.76,0.5
287,Taylor,County,WV,1.04,1.03,1.0,0.92,0.8,0.55
288,Tazewell,County,VA,1.08,1.09,1.06,1.04,0.93,0.8
289,Tioga,County,NY,0.97,0.97,1.0,0.93,0.85,0.72
290,Tioga,County,PA,1.03,1.03,0.98,0.9,0.84,0.56
291,Tompkins,County,NY,0.99,1.0,0.99,0.91,0.84,0.72
292,Tucker,County,WV,0.99,0.96,0.93,0.84,0.73,0.55
293,Tyler,County,WV,1.09,1.08,1.08,1.06,1.03,0.77
294,Ulster,County,NY,1.02,1.0,0.98,0.89,0.77,0.69
295,Union,County,PA,1.07,1.04,1.01,0.99,0.94,0.76
296,Upshur,County,WV,1.03,0.97,0.92,0.85,0.77,0.5
297,Venango,County,PA,0.96,0.96,0.95,0.87,0.81,0.68
298,Virginia Beach,City,VA,1.02,0.93,0.82,0.67,0.55,0.53
299,Warren,County,NJ,1.05,1.05,1.0,0.88,0.8,0.57
300,Warren,County,PA,0.97,0.95,0.94,0.93,0.89,0.68
301,Warren,County,VA,0.92,0.9,0.87,0.74,0.64,0.7
302,Washington,County,MD,1.08,1.1,1.09,0.99,0.86,0.72
303,Washington,County,PA,1.0,0.99,0.97,0.94,0.87,0.57
304,Washington,County,VA,1.09,1.04,1.01,0.93,0.82,0.71
305,Wayne,County,PA,1.07,1.06,1.02,0.95,0.9,0.57
306,Wayne,County,WV,1.08,1.05,1.03,0.94,0.89,0.66
307,Waynesboro,City,VA,0.97,0.9,0.8,0.62,0.51,0.47
308,Webster,County,WV,1.0,0.92,0.86,0.8,0.72,0.51
309,Westchester,County,NY,0.96,0.94,0.88,0.77,0.65,0.57
310,Westmoreland,County,PA,0.97,0.92,0.91,0.89,0.79,0.58
311,Westmoreland,County,VA,0.97,0.95,0.93,0.88,0.78,0.47
312,Wetzel,County,WV,1.06,1.04,1.01,0.99,0.92,0.61
313,Wicomico,County,MD,1.05,1.02,1.0,0.93,0.85,0.53
314,Williamsburg,City,VA,1.04,1.0,0.97,0.9,0.79,0.27
315,Winchester,City,VA,1.07,1.03,0.96,0.78,0.64,0.6
316,Wirt,County,WV,1.05,1.04,1.05,0.99,0.85,0.76
317,Wise,County,VA,1.07,0.98,0.89,0.75,0.66,0.54
318,Wood,County,WV,1.03,0.99,0.97,0.94,0.84,0.76
319,Worcester,County,MD,1.03,1.01,0.94,0.88,0.87,0.47
320,Wyoming,County,PA,1.04,1.04,1.04,0.99,0.85,0.75
321,Wyoming,County,WV,1.09,1.07,0.99,0.81,0.67,0.75
322,Wythe,County,VA,1.07,1.07,1.06,1.06,1.06,0.65
323,Yates,County,NY,0.96,0.92,0.91,0.91,0.89,0.73
324,York,County,PA,0.97,0.96,0.94,0.94,0.91,0.81
325,York,County,VA,1.04,1.01,0.94,0.84,0.74,0.47
