,NAME,TYPE,STATE,2-yr,5-yr,10-yr,25-yr,50-yr,100-yr
48,Campbell,County,VA,1.04,1.0,0.95,0.85,0.74,0.6
49,Cape May,County,NJ,1.02,0.95,0.9,0.83,0.77,0.68
50,Carbon,County,PA,0.99,0.95,0.91,0.81,0.77,0.6
51,Caroline,County,MD,0.98,0.89,0.79,0.65,0.57,0.49
52,Caroline,County,VA,0.99,0.96,0.89,0.75,0.6,0.35
53,Carroll,County,MD,1.03,0.97,0.91,0.82,0.73,0.61
54,Carroll,County,VA,1.03,1.02,1.0,0.94,0.82,0.78
55,Cecil,County,MD,1.03,0.95,0.89,0.77,0.68,0.58
56,Centre,County,PA,1.0,0.99,0.97,0.94,0.88,0.72
57,Charles,County,MD,0.91,0.9,0.83,0.73,0.66,0.54
58,Charles City,County,VA,0.97,0.95,0.94,0.84,0.75,0.66
59,Charlotte,County,VA,1.04,0.98,0.95,0.9,0.87,0.82
60,Charlottesville,City,VA,0.94,0.88,0.87,0.64,0.49,0.51
61,Chemung,County,NY,1.02,1.0,0.92,0.84,0.78,0.5
62,Chenango,County,NY,1.01,0.95,0.91,0.87,0.83,0.73
63,Chesapeake,City,VA,0.96,0.95,0.95,0.87,0.78,0.62
64,Chester,County,PA,0.99,0.93,0.89,0.78,0.71,0.66
65,Chesterfield,County,VA,0.96,0.93,0.92,0.87,0.8,0.63
66,Clarion,County,PA,1.01,0.97,0.94,0.87,0.75,0.72
67,Clarke,County,VA,1.05,1.02,0.96,0.86,0.75,0.66
68,Clay,County,WV,1.0,0.98,0.93,0.75,0.61,0.46
69,Clearfield,County,PA,1.01,0.96,0.9,0.83,0.78,0.8
70,Clinton,County,PA,1.0,0.94,0.88,0.78,0.71,0.67
71,Colonial Heights,City,VA,0.88,0.86,0.87,0.79,0.65,0.6
72,Columbia,County,PA,1.0,0.97,0.93,0.8,0.7,0.62
73,Cortland,County,NY,1.03,1.03,1.01,0.94,0.86,0.74
74,Covington,City,VA,0.92,0.88,0.87,0.76,0.59,0.47
75,Craig,County,VA,0.96,0.96,0.96,0.83,0.69,0.61
76,Crawford,County,PA,0.96,0.95,0.94,0.82,0.72,0.65
77,Culpeper,County,VA,1.0,0.95,0.9,0.7,0.58,0.47
78,Cumberland,County,NJ,1.01,0.95,0.88,0.78,0.71,0.59
79,Cumberland,County,PA,0.93,0.88,0.86,0.83,0.77,0.65
80,Cumberland,County,VA,0.99,0.97,0.97,0.89,0.74,0.65
81,Danville,City,VA,0.94,0.87,0.81,0.71,0.62,0.62
82,Dauphin,County,PA,0.99,0.97,0.93,0.8,0.71,0.61
83,Delaware,County,NY,1.04,1.01,0.99,0.88,0.76,0.78
84,Delaware,County,PA,0.98,0.95,0.9,0.77,0.7,0.55
85,Dickenson,County,VA,1.0,1.0,0.94,0.84,0.75,0.72
86,Dinwiddie,County,VA,1.0,0.98,0.98,0.83,0.68,0.58
87,District of Columbia,County,DC,0.98,0.94,0.86,0.62,0.49,0.45
88,Doddridge,County,WV,1.03,0.93,0.89,0.84,0.76,0.73
89,Dorchester,County,MD,0.91,0.85,0.83,0.82,0.77,0.68
90,Elk,County,PA,0.97,0.93,0.89,0.78,0.71,0.69
91,Emporia,City,VA,0.95,0.94,0.82,0.57,0.39,0.32
92,Erie,County,PA,1.01,0.99,0.96,0.88,0.81,0.75
93,Essex,County,VA,0.95,0.89,0.84,0.73,0.62,0.42
94,Fairfax,County,VA,0.97,0.93,0.78,0.57,0.47,0.41
95,Fairfax,City,VA,0.93,0.93,0.78,0.57,0.47,0.41
96,Falls Church,City,VA,0.98,0.93,0.78,0.57,0.47,0.41
97,Fauquier,County,VA,1.01,0.98,0.8,0.56,0.41,0.52
98,Fayette,County,PA,1.02,0.98,0.9,0.76,0.65,0.52
99,Fayette,County,WV,0.97,0.92,0.89,0.75,0.64,0.51
100,Floyd,County,VA,0.98,0.93,0.91,0.82,0.76,0.75
101,Fluvanna,County,VA,0.98,0.89,0.83,0.74,0.58,0.6
102,Forest,County,PA,0.96,0.95,0.91,0.84,0.79,0.64
103,Franklin,County,PA,1.04,0.94,0.89,0.86,0.81,0.68
104,Franklin,County,VA,0.96,0.95,0.89,0.81,0.76,0.72
105,Franklin,City,VA,0.95,0.94,0.94,0.83,0.74,0.64
106,Frederick,County,MD,1.03,0.96,0.89,0.77,0.66,0.46
107,Frederick,County,VA,0.99,0.99,0.99,0.85,0.71,0.59
108,Fredericksburg,City,VA,0.99,0.88,0.83,0.73,0.63,0.35
109,Fulton,County,PA,1.09,1.03,0.97,0.91,0.83,0.75
110,Galax,City,VA,0.96,0.88,0.77,0.64,0.53,0.5
111,Garrett,County,MD,1.04,1.0,0.97,0.91,0.73,0.77
112,Giles,County,VA,0.98,0.99,0.99,0.87,0.75,0.59
113,Gilmer,County,WV,1.03,1.0,0.97,0.8,0.64,0.52
114,Gloucester,County,NJ,0.99,0.99,0.95,0.82,0.71,0.61
115,Gloucester,County,VA,1.01,0.92,0.84,0.74,0.62,0.53
116,Goochland,County,VA,0.98,0.92,0.87,0.73,0.62,0.53
117,Grant,County,WV,1.01,0.97,0.93,0.86,0.73,0.76
118,Grayson,County,VA,0.97,0.98,0.99,0.91,0.81,0.76
119,Greenbrier,County,WV,1.02,1.01,0.95,0.87,0.77,0.72
120,Greene,County,NY,0.99,0.97,0.9,0.78,0.62,0.47
121,Greene,County,PA,1.07,0.99,0.88,0.72,0.62,0.37
122,Greene,County,VA,0.95,0.9,0.87,0.65,0.51,0.5
123,Greensville,County,VA,0.97,0.93,0.85,0.73,0.64,0.58
124,Halifax,County,VA,1.01,1.01,1.02,0.97,0.87,0.79
125,Hampshire,County,WV,1.06,1.06,1.0,0.9,0.76,0.72
126,Hampton,City,VA,0.95,0.93,0.93,0.78,0.67,0.6
127,Hancock,County,WV,0.97,0.96,0.88,0.72,0.6,0.49
128,Hanover,County,VA,0.97,0.96,0.92,0.72,0.6,0.46
129,Hardy,County,WV,1.01,0.98,0.98,0.87,0.75,0.69
130,Harford,County,MD,0.97,0.9,0.78,0.6,0.47,0.42
131,Harrison,County,WV,1.0,0.92,0.85,0.75,0.68,0.54
132,Harrisonburg,City,VA,0.95,0.87,0.83,0.74,0.6,0.42
133,Henrico,County,VA,0.97,0.95,0.93,0.82,0.67,0.61
134,Henry,County,VA,0.96,0.92,0.9,0.8,0.72,0.65
135,Herkimer,County,NY,0.98,0.96,0.9,0.81,0.75,0.6
136,Highland,County,VA,1.03,1.02,1.01,0.95,0.84,0.76
137,Hopewell,City,VA,0.83,0.84,0.79,0.74,0.65,0.48
138,Howard,County,MD,1.0,0.98,0.94,0.89,0.82,0.68
139,Hunterdon,County,NJ,0.98,0.9,0.79,0.64,0.55,0.43
140,Huntingdon,County,PA,1.03,0.99,0.96,0.88,0.76,0.68
141,Indiana,County,PA,1.03,0.95,0.88,0.76,0.69,0.68
142,Isle of Wight,County,VA,0.97,0.96,0.9,0.74,0.64,0.64
143,Jackson,County,WV,1.02,1.0,0.97,0.74,0.56,0.31
144,James City,County,VA,0.99,0.88,0.81,0.7,0.58,0.39
145,Jefferson,County,PA,1.01,0.94,0.88,0.75,0.66,0.72
146,Jefferson,County,WV,1.05,0.98,0.91,0.8,0.7,0.68
147,Juniata,County,PA,0.97,0.91,0.88,0.84,0.83,0.72
148,Kanawha,County,WV,0.99,0.99,0.89,0.67,0.51,0.32
149,Kent,County,DE,1.01,0.98,0.88,0.73,0.63,0.52
150,Kent,County,MD,1.01,0.96,0.87,0.7,0.59,0.58
151,King George,County,VA,0.93,0.88,0.85,0.73,0.64,0.34
152,King William,County,VA,0.99,0.94,0.86,0.62,0.49,0.34
153,King and Queen,County,VA,0.98,0.94,0.85,0.66,0.54,0.4
154,Lackawanna,County,PA,1.03,0.97,0.93,0.88,0.77,0.73
155,Lancaster,County,PA,0.97,0.92,0.89,0.73,0.61,0.52
156,Lancaster,County,VA,0.98,0.9,0.83,0.72,0.63,0.4
157,Lawrence,County,PA,0.99,0.98,0.92,0.81,0.71,0.57
158,Lebanon,County,PA,0.97,0.93,0.9,0.7,0.54,0.52
159,Lee,County,VA,0.99,0.98,0.97,0.89,0.73,0.67
160,Lehigh,County,PA,1.02,0.98,0.96,0.85,0.76,0.57
161,Lewis,County,WV,0.99,0.96,0.95,0.95,0.9,0.82
162,Lexington,City,VA,0.98,0.98,0.94,0.74,0.54,0.43
163,Lincoln,County,WV,1.04,1.03,0.98,0.9,0.82,0.59
164,Livingston,County,NY,0.92,0.87,0.85,0.82,0.75,0.66
165,Logan,County,WV,1.01,1.04,1.0,0.85,0.77,0.67
166,Loudoun,County,VA,1.04,0.97,0.88,0.74,0.62,0.62
167,Louisa,County,VA,1.02,0.97,0.91,0.77,0.65,0.6
168,Lunenburg,County,VA,1.03,0.98,0.93,0.85,0.77,0.73
169,Luzerne,County,PA,1.0,0.95,0.93,0.89,0.83,0.78
170,Lycoming,County,PA,1.0,0.95,0.89,0.81,0.74,0.69
171,Lynchburg,City,VA,1.03,0.98,0.96,0.84,0.72,0.45
172,Madison,County,NY,0.98,0.87,0.78,0.64,0.54,0.46
173,Madison,County,VA,0.98,0.94,0.89,0.64,0.48,0.52
174,Manassas,City,VA,0.96,0.93,0.78,0.56,0.44,0.44
175,Manassas Park,City,VA,0.95,0.93,0.78,0.57,0.47,0.41
176,Marion,County,WV,1.03,0.97,0.91,0.79,0.7,0.6
177,Marshall,County,WV,1.04,0.98,0.88,0.71,0.57,0.42
178,Martinsville,City,VA,0.99,0.9,0.84,0.79,0.67,0.58
179,Mason,County,WV,1.01,0.98,0.95,0.7,0.5,0.16
180,Mathews,County,VA,0.98,0.92,0.89,0.76,0.64,0.6
181,McDowell,County,WV,1.04,1.05,1.01,0.93,0.84,0.5
182,McKean,County,PA,1.01,0.93,0.88,0.79,0.74,0.68
183,Mecklenburg,County,VA,1.0,0.99,0.98,0.89,0.8,0.72
184,Mercer,County,NJ,1.0,0.99,0.92,0.81,0.7,0.64
185,Mercer,County,PA,0.99,0.99,0.97,0.88,0.73,0.59
186,Mercer,County,WV,1.0,1.01,0.99,0.89,0.82,0.66
187,Middlesex,County,VA,1.0,0.89,0.81,0.71,0.59,0.39
188,Mifflin,County,PA,0.98,0.94,0.91,0.86,0.8,0.71
189,Mineral,County,WV,1.08,1.04,1.01,0.93,0.81,0.68
190,Mingo,County,WV,1.02,1.01,0.99,0.95,0.92,0.76
191,Monmouth,County,NJ,0.96,0.95,0.94,0.81,0.66,0.67
192,Monongalia,County,WV,1.0,0.96,0.94,0.92,0.86,0.59
193,Monroe,County,PA,1.03,0.99,0.92,0.82,0.74,0.64
194,Monroe,County,WV,1.01,1.01,0.97,0.81,0.7,0.76
195,Montgomery,County,MD,1.0,0.94,0.87,0.72,0.58,0.42
196,Montgomery,County,NY,1.0,0.99,0.99,0.9,0.8,0.58
197,Montgomery,County,PA,1.01,0.98,0.95,0.88,0.8,0.61
198,Montgomery,County,VA,1.03,1.03,1.03,0.91,0.82,0.69
199,Montour,County,PA,1.0,0.96,0.85,0.67,0.54,0.45
200,Morgan,County,WV,1.07,0.97,0.92,0.84,0.81,0.61
201,Morris,County,NJ,0.97,0.96,0.87,0.71,0.6,0.51
202,Nassau,County,NY,0.95,0.95,0.84,0.62,0.5,0.35
203,Nelson,County,VA,0.92,0.83,0.77,0.59,0.45,0.51
204,New Castle,County,DE,1.0,0.95,0.89,0.84,0.77,0.55
205,New Kent,County,VA,0.99,0.96,0.9,0.77,0.67,0.62
206,New York,County,NY,0.91,0.86,0.8,0.71,0.54,0.44
207,Newport News,City,VA,0.96,0.95,0.95,0.85,0.74,0.61
208,Nicholas,County,WV,0.99,0.95,0.93,0.85,0.71,0.55
209,Norfolk,City,VA,0.92,0.88,0.87,0.84,0.77,0.62
210,Northampton,County,PA,1.03,0.98,0.95,0.88,0.77,0.55
211,Northampton,County,VA,1.0,0.94,0.91,0.83,0.74,0.64
212,Northumberland,County,PA,0.99,0.95,0.86,0.71,0.61,0.5
213,Northumberland,County,VA,0.96,0.89,0.81,0.72,0.66,0.42
214,Norton,City,VA,0.98,0.97,0.93,0.84,0.68,0.53
215,Nottoway,County,VA,1.04,1.01,0.98,0.93,0.86,0.74
216,Ocean,County,NJ,1.0,1.0,1.0,0.88,0.78,0.73
217,Ohio,County,WV,0.97,0.92,0.89,0.74,0.61,0.64
218,Oneida,County,NY,1.01,0.93,0.88,0.8,0.76,0.61
219,Onondaga,County,NY,1.05,1.02,0.98,0.83,0.68,0.65
220,Ontario,County,NY,0.99,0.97,0.96,0.84,0.76,0.7
221,Orange,County,NY,0.96,0.95,0.89,0.75,0.57,0.32
222,Orange,County,VA,0.99,0.91,0.86,0.74,0.63,0.44
223,Otsego,County,NY,1.02,0.98,0.96,0.85,0.77,0.75
224,Page,County,VA,0.99,0.93,0.92,0.79,0.67,0.52
225,Patrick,County,VA,0.95,0.9,0.89,0.74,0.63,0.5
226,Pendleton,County,WV,1.02,0.96,0.88,0.78,0.63,0.62
227,Perry,County,PA,0.94,0.89,0.87,0.84,0.83,0.74
228,Petersburg,City,VA,0.88,0.86,0.88,0.79,0.65,0.65
229,Philadelphia,County,PA,0.99,0.94,0.92,0.8,0.69,0.58
230,Pike,County,PA,0.98,0.97,0.92,0.78,0.68,0.51
231,Pittsylvania,County,VA,1.02,0.97,0.93,0.82,0.72,0.7
232,Pleasants,County,WV,1.04,0.97,0.92,0.85,0.74,0.74
233,Pocahontas,County,WV,1.04,1.02,0.99,0.95,0.86,0.76
234,Poquoson,City,VA,0.94,0.91,0.9,0.76,0.63,0.61
235,Portsmouth,City,VA,0.95,0.91,0.9,0.86,0.74,0.62
236,Potter,County,PA,0.98,0.94,0.9,0.83,0.71,0.58
237,Powhatan,County,VA,0.94,0.87,0.84,0.75,0.69,0.63
238,Preston,County,WV,1.04,1.01,0.95,0.83,0.73,0.63
239,Prince Edward,County,VA,1.03,0.98,0.95,0.88,0.82,0.73
240,Prince George,County,VA,0.95,0.93,0.92,0.8,0.66,0.65
241,Prince George's,County,MD,1.0,0.96,0.91,0.75,0.6,0.56
242,Prince William,County,VA,0.98,0.95,0.77,0.54,0.41,0.47
243,Pulaski,County,VA,1.02,1.02,1.0,0.9,0.83,0.7
244,Putnam,County,WV,1.04,1.03,0.94,0.74,0.59,0.33
245,Queen Anne's,County,MD,1.0,0.94,0.88,0.72,0.6,0.53
246,Radford,City,VA,0.99,0.98,0.98,0.87,0.71,0.58
247,Raleigh,County,WV,1.03,0.99,0.83,0.6,0.46,0.59
248,Randolph,County,WV,1.05,1.02,0.97,0.89,0.81,0.74
249,Rappahannock,County,VA,0.99,0.98,0.95,0.76,0.63,0.52
250,Richmond,County,NY,1.0,0.96,0.92,0.72,0.59,0.37
251,Richmond,County,VA,0.92,0.86,0.8,0.73,0.65,0.5
252,Richmond,City,VA,0.96,0.88,0.83,0.76,0.63,0.55
253,Ritchie,County,WV,1.08,1.05,1.03,0.95,0.85,0.8
254,Roane,County,WV,1.01,0.97,0.89,0.67,0.51,0.35
255,Roanoke,County,VA,1.02,1.02,0.98,0.78,0.64,0.52
256,Roanoke,City,VA,1.0,0.93,0.88,0.74,0.59,0.45
257,Rockbridge,County,VA,1.02,1.0,0.96,0.74,0.55,0.44
258,Rockingham,County,VA,0.97,0.91,0.89,0.76,0.63,0.56
259,Russell,County,VA,1.02,0.99,0.96,0.94,0.82,0.65
260,Salem,County,NJ,0.98,0.94,0.87,0.75,0.66,0.61
261,Salem,City,VA,0.99,0.96,0.93,0.79,0.66,0.55
262,Schoharie,County,NY,0.99,0.97,0.97,0.86,0.74,0.57
263,Schuyler,County,NY,1.01,0.98,0.93,0.86,0.77,0.72
264,Schuylkill,County,PA,1.01,0.95,0.91,0.86,0.74,0.63
265,Scott,County,VA,1.03,1.03,1.02,0.9,0.78,0.61
266,Shenandoah,County,VA,1.01,0.98,0.95,0.81,0.69,0.55
267,Smyth,County,VA,1.01,1.03,1.02,0.93,0.79,0.7
268,Snyder,County,PA,0.97,0.93,0.9,0.81,0.74,0.66
269,Somerset,County,MD,1.01,0.98,0.93,0.83,0.75,0.56
270,Somerset,County,PA,1.08,1.02,0.97,0.88,0.81,0.73
271,Southampton,County,VA,0.95,0.94,0.93,0.87,0.78,0.71
272,Spotsylvania,County,VA,0.99,0.89,0.82,0.75,0.65,0.36
273,St. Mary's,County,MD,0.97,0.93,0.83,0.69,0.6,0.54
274,Stafford,County,VA,0.99,0.93,0.86,0.76,0.66,0.37
275,Staunton,City,VA,0.97,0.92,0.84,0.53,0.36,0.36
276,Steuben,County,NY,0.99,0.96,0.92,0.88,0.83,0.7
277,Suffolk,City,VA,0.95,0.96,0.94,0.85,0.79,0.74
278,Sullivan,County,NY,0.98,0.95,0.89,0.79,0.72,0.6
279,Sullivan,County,PA,1.01,0.98,0.89,0.73,0.61,0.55
280,Summers,County,WV,1.01,0.97,0.92,0.74,0.61,0.76
281,Surry,County,VA,0.99,0.98,0.88,0.72,0.57,0.49
282,Susquehanna,County,PA,1.03,0.95,0.92,0.82,0.76,0.77
283,Sussex,County,DE,1.0,0.99,0.99,0.92,0.88,0.72
284,Sussex,County,NJ,0.95,0.95,0.93,0.87,0.76,0.39
285,Sussex,County,VA,0.97,0.96,0.93,0.87,0.78,0.68
286,Talbot,County,MD,0.98,0.92,0.84,0.72,0.64,0.58
287,Taylor,County,WV,1.01,0.95,0.89,0.8,0.67,0.49
288,Tazewell,County,VA,1.02,1.03,1.01,0.91,0.79,0.54
289,Tioga,County,NY,1.01,0.99,0.95,0.87,0.81,0.78
290,Tioga,County,PA,0.99,0.94,0.89,0.81,0.74,0.7
291,Tompkins,County,NY,1.04,1.02,1.0,0.88,0.78,0.69
292,Tucker,County,WV,1.01,0.95,0.89,0.8,0.74,0.64
293,Tyler,County,WV,1.0,0.94,0.91,0.79,0.67,0.6
294,Ulster,County,NY,0.97,0.92,0.85,0.71,0.54,0.47
295,Union,County,PA,0.98,0.95,0.95,0.95,0.86,0.7
296,Upshur,County,WV,1.02,0.99,0.99,0.92,0.86,0.69
297,Venango,County,PA,0.95,0.95,0.95,0.86,0.73,0.6
298,Virginia Beach,City,VA,1.0,0.97,0.93,0.81,0.66,0.57
299,Warren,County,NJ,0.99,0.93,0.9,0.81,0.7,0.55
300,Warren,County,PA,0.98,0.95,0.91,0.85,0.8,0.72
301,Warren,County,VA,1.0,0.99,0.96,0.78,0.65,0.53
302,Washington,County,MD,1.04,1.0,0.97,0.9,0.87,0.68
303,Washington,County,PA,1.03,0.98,0.93,0.84,0.72,0.62
304,Washington,County,VA,1.0,1.01,0.99,0.92,0.8,0.67
305,Wayne,County,PA,1.02,0.97,0.93,0.79,0.67,0.75
306,Wayne,County,WV,1.03,0.99,0.96,0.94,0.85,0.6
307,Waynesboro,City,VA,0.97,0.87,0.82,0.73,0.6,0.42
308,Webster,County,WV,0.97,0.95,0.93,0.88,0.81,0.75
309,Westchester,County,NY,0.91,0.96,0.94,0.9,0.83,0.57
310,Westmoreland,County,PA,1.03,0.98,0.95,0.9,0.85,0.82
311,Westmoreland,County,VA,0.91,0.86,0.83,0.79,0.65,0.64
312,Wetzel,County,WV,1.06,1.01,0.95,0.79,0.68,0.53
313,Wicomico,County,MD,1.01,0.98,0.91,0.81,0.73,0.63
314,Williamsburg,City,VA,0.95,0.84,0.78,0.61,0.48,0.37
315,Winchester,City,VA,0.96,0.96,0.98,0.83,0.64,0.49
316,Wirt,County,WV,1.05,1.0,0.93,0.83,0.73,0.58
317,Wise,County,VA,0.98,0.97,0.96,0.92,0.84,0.76
318,Wood,County,WV,1.04,1.01,0.96,0.85,0.77,0.6
319,Worcester,County,MD,1.0,1.0,0.87,0.7,0.59,0.5
320,Wyoming,County,PA,1.02,0.98,0.95,0.87,0.81,0.81
321,Wyoming,County,WV,1.04,1.03,0.94,0.71,0.54,0.64
322,Wythe,County,VA,1.0,1.0,0.99,0.9,0.8,0.76
323,Yates,County,NY,1.0,0.96,0.94,0.8,0.69,0.66
324,York,County,PA,1.01,0.98,0.93,0.83,0.73,0.56
325,York,County,VA,0.98,0.97,0.9,0.75,0.63,0.43
