,NAME,TYPE,STATE,2-yr,5-yr,10-yr,25-yr,50-yr,100-yr
125,Hampshire,County,WV,1.0,0.99,0.98,0.87,0.77,0.68
126,Hampton,City,VA,0.93,0.89,0.83,0.74,0.68,0.5
127,Hancock,County,WV,0.96,0.91,0.88,0.72,0.59,0.39
128,Hanover,County,VA,0.92,0.9,0.88,0.85,0.78,0.66
129,Hardy,County,WV,0.98,0.94,0.91,0.89,0.87,0.77
130,Harford,County,MD,0.99,0.9,0.82,0.69,0.59,0.5
131,Harrison,County,WV,0.95,0.87,0.82,0.75,0.71,0.62
132,Harrisonburg,City,VA,0.95,0.81,0.71,0.52,0.38,0.28
133,Henrico,County,VA,0.94,0.92,0.9,0.85,0.8,0.78
134,Henry,County,VA,0.9,0.86,0.83,0.79,0.77,0.62
135,Herkimer,County,NY,0.93,0.85,0.79,0.68,0.6,0.62
136,Highland,County,VA,0.99,0.98,0.94,0.84,0.72,0.62
137,Hopewell,City,VA,0.81,0.79,0.8,0.73,0.58,0.56
138,Howard,County,MD,0.96,0.91,0.88,0.82,0.7,0.67
139,Hunterdon,County,NJ,0.93,0.86,0.76,0.62,0.52,0.4
140,Huntingdon,County,PA,1.02,0.96,0.9,0.82,0.73,0.65
141,Indiana,County,PA,0.94,0.89,0.86,0.76,0.67,0.57
142,Isle of Wight,County,VA,0.9,0.82,0.76,0.7,0.68,0.54
143,Jackson,County,WV,0.97,0.97,0.92,0.85,0.73,0.76
144,James City,County,VA,0.93,0.9,0.86,0.76,0.7,0.51
145,Jefferson,County,PA,0.96,0.91,0.87,0.78,0.69,0.7
146,Jefferson,County,WV,0.97,0.94,0.9,0.84,0.76,0.61
147,Juniata,County,PA,0.96,0.94,0.93,0.89,0.83,0.72
148,Kanawha,County,WV,0.95,0.93,0.91,0.8,0.73,0.4
149,Kent,County,DE,0.96,0.97,0.9,0.8,0.73,0.65
150,Kent,County,MD,0.96,0.9,0.84,0.68,0.58,0.54
151,King George,County,VA,0.96,0.91,0.85,0.6,0.46,0.59
152,King William,County,VA,0.95,0.94,0.89,0.8,0.75,0.69
153,King and Queen,County,VA,0.94,0.91,0.89,0.82,0.77,0.68
154,Lackawanna,County,PA,0.95,0.88,0.84,0.77,0.72,0.66
155,Lancaster,County,PA,0.98,0.96,0.89,0.81,0.76,0.66
156,Lancaster,County,VA,0.95,0.88,0.83,0.81,0.77,0.63
157,Lawrence,County,PA,0.93,0.93,0.85,0.7,0.59,0.51
158,Lebanon,County,PA,0.96,0.91,0.87,0.81,0.7,0.58
159,Lee,County,VA,1.0,0.97,0.93,0.79,0.63,0.57
160,Lehigh,County,PA,0.97,0.94,0.93,0.8,0.7,0.64
161,Lewis,County,WV,0.98,0.96,0.92,0.84,0.78,0.72
162,Lexington,City,VA,0.92,0.91,0.87,0.7,0.59,0.52
163,Lincoln,County,WV,0.96,0.97,0.9,0.75,0.61,0.41
164,Livingston,County,NY,0.86,0.84,0.83,0.74,0.67,0.64
165,Logan,County,WV,0.98,0.94,0.9,0.78,0.65,0.65
166,Loudoun,County,VA,0.98,0.97,0.93,0.87,0.8,0.71
167,Louisa,County,VA,0.94,0.86,0.8,0.69,0.62,0.58
168,Lunenburg,County,VA,0.97,0.93,0.89,0.83,0.74,0.66
169,Luzerne,County,PA,0.93,0.88,0.83,0.77,0.73,0.68
170,Lycoming,County,PA,0.97,0.94,0.9,0.81,0.75,0.66
171,Lynchburg,City,VA,0.96,0.95,0.95,0.9,0.75,0.67
172,Madison,County,NY,0.96,0.92,0.89,0.81,0.7,0.52
173,Madison,County,VA,0.92,0.84,0.77,0.65,0.57,0.54
174,Manassas,City,VA,0.93,0.89,0.88,0.79,0.72,0.6
175,Manassas Park,City,VA,0.9,0.85,0.83,0.74,0.64,0.54
176,Marion,County,WV,0.96,0.92,0.87,0.76,0.68,0.6
177,Marshall,County,WV,1.01,0.97,0.9,0.72,0.53,0.42
178,Martinsville,City,VA,0.91,0.85,0.83,0.82,0.74,0.59
179,Mason,County,WV,0.95,0.92,0.9,0.85,0.81,0.66
180,Mathews,County,VA,0.93,0.9,0.85,0.8,0.71,0.65
181,McDowell,County,WV,0.98,0.98,0.95,0.87,0.74,0.51
182,McKean,County,PA,0.96,0.89,0.81,0.68,0.57,0.49
183,Mecklenburg,County,VA,0.94,0.88,0.84,0.8,0.72,0.6
184,Mercer,County,NJ,0.96,0.94,0.87,0.71,0.58,0.55
185,Mercer,County,PA,0.94,0.94,0.93,0.86,0.79,0.64
186,Mercer,County,WV,0.98,0.95,0.93,0.86,0.74,0.52
187,Middlesex,County,VA,0.94,0.94,0.88,0.82,0.76,0.72
188,Mifflin,County,PA,0.99,0.96,0.92,0.82,0.7,0.56
189,Mineral,County,WV,0.99,0.99,0.96,0.89,0.84,0.73
190,Mingo,County,WV,0.97,0.95,0.93,0.86,0.82,0.69
191,Monmouth,County,NJ,0.94,0.91,0.9,0.79,0.64,0.48
192,Monongalia,County,WV,0.95,0.91,0.88,0.72,0.61,0.52
193,Monroe,County,PA,0.95,0.93,0.89,0.81,0.68,0.61
194,Monroe,County,WV,0.92,0.93,0.94,0.81,0.72,0.72
195,Montgomery,County,MD,0.98,0.97,0.96,0.89,0.85,0.64
196,Montgomery,County,NY,0.99,0.97,0.9,0.78,0.67,0.49
197,Montgomery,County,PA,0.95,0.95,0.96,0.86,0.76,0.46
198,Montgomery,County,VA,0.99,0.98,0.95,0.83,0.7,0.64
199,Montour,County,PA,0.96,0.91,0.83,0.7,0.62,0.55
200,Morgan,County,WV,1.02,0.99,0.95,0.85,0.75,0.61
201,Morris,County,NJ,0.93,0.93,0.84,0.71,0.63,0.56
202,Nassau,County,NY,0.93,0.9,0.85,0.69,0.58,0.43
203,Nelson,County,VA,0.89,0.76,0.67,0.55,0.48,0.47
204,New Castle,County,DE,0.98,0.95,0.91,0.82,0.75,0.64
205,New Kent,County,VA,0.96,0.94,0.88,0.78,0.7,0.6
206,New York,County,NY,0.91,0.88,0.81,0.69,0.54,0.4
207,Newport News,City,VA,0.94,0.88,0.8,0.72,0.63,0.52
208,Nicholas,County,WV,0.97,0.9,0.85,0.79,0.73,0.47
209,Norfolk,City,VA,0.93,0.87,0.83,0.67,0.55,0.48
210,Northampton,County,PA,0.97,0.94,0.94,0.81,0.69,0.55
211,Northampton,County,VA,0.97,0.91,0.88,0.82,0.7,0.72
212,Northumberland,County,PA,0.95,0.93,0.85,0.73,0.64,0.59
213,Northumberland,County,VA,0.93,0.87,0.79,0.71,0.67,0.66
214,Norton,City,VA,0.92,0.92,0.87,0.76,0.63,0.45
215,Nottoway,County,VA,0.93,0.9,0.85,0.73,0.63,0.53
216,Ocean,County,NJ,0.98,0.94,0.91,0.86,0.78,0.58
217,Ohio,County,WV,0.93,0.86,0.8,0.63,0.53,0.48
218,Oneida,County,NY,0.96,0.87,0.84,0.8,0.73,0.67
219,Onondaga,County,NY,1.0,0.99,0.95,0.75,0.61,0.63
220,Ontario,County,NY,0.94,0.88,0.88,0.77,0.67,0.54
221,Orange,County,NY,0.89,0.89,0.8,0.65,0.55,0.41
222,Orange,County,VA,0.95,0.9,0.87,0.82,0.76,0.75
223,Otsego,County,NY,0.94,0.95,0.92,0.77,0.66,0.61
224,Page,County,VA,0.93,0.85,0.79,0.7,0.59,0.6
225,Patrick,County,VA,0.94,0.92,0.88,0.82,0.76,0.74
226,Pendleton,County,WV,0.99,0.91,0.86,0.76,0.65,0.56
227,Perry,County,PA,0.94,0.91,0.89,0.8,0.71,0.62
228,Petersburg,City,VA,0.85,0.84,0.84,0.73,0.58,0.66
229,Philadelphia,County,PA,0.93,0.94,0.93,0.82,0.71,0.59
230,Pike,County,PA,0.93,0.9,0.82,0.72,0.65,0.49
231,Pittsylvania,County,VA,0.95,0.91,0.9,0.9,0.82,0.76
232,Pleasants,County,WV,0.98,0.95,0.93,0.88,0.74,0.7
233,Pocahontas,County,WV,0.98,0.98,0.91,0.79,0.71,0.62
234,Poquoson,City,VA,0.93,0.84,0.76,0.67,0.6,0.52
235,Portsmouth,City,VA,0.93,0.87,0.83,0.67,0.55,0.48
236,Potter,County,PA,0.95,0.91,0.86,0.78,0.71,0.43
237,Powhatan,County,VA,0.85,0.81,0.74,0.66,0.6,0.56
238,Preston,County,WV,1.01,0.93,0.87,0.66,0.51,0.5
239,Prince Edward,County,VA,0.97,0.94,0.9,0.79,0.71,0.64
240,Prince George,County,VA,0.9,0.89,0.88,0.73,0.59,0.66
241,Prince George's,County,MD,0.98,0.95,0.92,0.83,0.74,0.62
242,Prince William,County,VA,0.98,0.92,0.89,0.81,0.74,0.65
243,Pulaski,County,VA,0.99,0.98,0.92,0.79,0.69,0.61
244,Putnam,County,WV,0.94,0.93,0.93,0.81,0.71,0.6
245,Queen Anne's,County,MD,1.0,0.96,0.9,0.76,0.67,0.59
246,Radford,City,VA,0.98,0.95,0.88,0.78,0.66,0.44
247,Raleigh,County,WV,0.97,0.92,0.88,0.79,0.65,0.61
248,Randolph,County,WV,1.0,0.95,0.9,0.81,0.74,0.73
249,Rappahannock,County,VA,0.9,0.88,0.85,0.68,0.53,0.53
250,Richmond,County,NY,0.89,0.87,0.81,0.67,0.54,0.39
251,Richmond,County,VA,0.9,0.85,0.8,0.76,0.72,0.65
252,Richmond,City,VA,0.93,0.91,0.87,0.79,0.74,0.75
253,Ritchie,County,WV,1.0,0.99,0.91,0.77,0.66,0.53
254,Roane,County,WV,0.97,0.94,0.9,0.85,0.82,0.52
255,Roanoke,County,VA,0.96,0.96,0.94,0.88,0.82,0.7
256,Roanoke,City,VA,0.95,0.89,0.81,0.71,0.64,0.56
257,Rockbridge,County,VA,0.98,0.91,0.86,0.79,0.69,0.67
258,Rockingham,County,VA,0.95,0.84,0.75,0.62,0.53,0.46
259,Russell,County,VA,1.0,0.96,0.93,0.88,0.79,0.65
260,Salem,County,NJ,0.96,0.92,0.9,0.84,0.77,0.48
261,Salem,City,VA,0.95,0.94,0.9,0.79,0.6,0.6
262,Schoharie,County,NY,0.98,0.95,0.92,0.78,0.65,0.51
263,Schuyler,County,NY,0.94,0.96,0.91,0.77,0.68,0.54
264,Schuylkill,County,PA,0.95,0.92,0.87,0.78,0.71,0.63
265,Scott,County,VA,0.99,0.99,0.95,0.78,0.66,0.51
266,Shenandoah,County,VA,0.96,0.92,0.91,0.8,0.65,0.69
267,Smyth,County,VA,1.01,0.98,0.97,0.91,0.74,0.75
268,Snyder,County,PA,0.93,0.93,0.91,0.84,0.79,0.66
269,Somerset,County,MD,0.98,0.94,0.84,0.7,0.59,0.53
270,Somerset,County,PA,1.0,0.96,0.93,0.82,0.67,0.54
271,Southampton,County,VA,0.87,0.81,0.79,0.78,0.77,0.55
272,Spotsylvania,County,VA,0.93,0.9,0.84,0.75,0.7,0.62
273,St. Mary's,County,MD,0.96,0.93,0.86,0.74,0.67,0.63
274,Stafford,County,VA,0.96,0.89,0.85,0.68,0.58,0.53
275,Staunton,City,VA,0.93,0.84,0.74,0.6,0.48,0.33
276,Steuben,County,NY,0.95,0.92,0.87,0.77,0.69,0.46
277,Suffolk,City,VA,0.87,0.86,0.84,0.78,0.63,0.5
278,Sullivan,County,NY,0.93,0.93,0.92,0.86,0.75,0.55
279,Sullivan,County,PA,0.96,0.9,0.86,0.79,0.74,0.64
280,Summers,County,WV,0.96,0.96,0.9,0.69,0.57,0.74
281,Surry,County,VA,0.92,0.91,0.86,0.75,0.67,0.6
282,Susquehanna,County,PA,0.93,0.91,0.91,0.87,0.8,0.69
283,Sussex,County,DE,0.94,0.91,0.9,0.88,0.82,0.78
284,Sussex,County,NJ,0.93,0.92,0.83,0.67,0.55,0.44
285,Sussex,County,VA,0.93,0.92,0.89,0.76,0.65,0.52
286,Talbot,County,MD,0.88,0.82,0.8,0.74,0.66,0.55
287,Taylor,County,WV,0.97,0.92,0.88,0.76,0.67,0.55
288,Tazewell,County,VA,0.99,0.98,0.93,0.83,0.7,0.57
289,Tioga,County,NY,0.93,0.88,0.84,0.75,0.58,0.66
290,Tioga,County,PA,0.96,0.92,0.86,0.78,0.7,0.58
291,Tompkins,County,NY,0.96,0.95,0.94,0.77,0.64,0.51
292,Tucker,County,WV,0.98,0.97,0.93,0.78,0.65,0.54
293,Tyler,County,WV,0.95,0.9,0.86,0.81,0.73,0.64
294,Ulster,County,NY,0.93,0.93,0.92,0.72,0.58,0.57
295,Union,County,PA,0.95,0.95,0.94,0.89,0.81,0.7
296,Upshur,County,WV,0.99,0.97,0.93,0.84,0.75,0.55
297,Venango,County,PA,0.92,0.92,0.92,0.84,0.74,0.67
298,Virginia Beach,City,VA,0.95,0.9,0.85,0.73,0.63,0.54
299,Warren,County,NJ,0.94,0.91,0.89,0.77,0.68,0.68
300,Warren,County,PA,0.95,0.95,0.91,0.86,0.8,0.66
301,Warren,County,VA,0.94,0.94,0.87,0.7,0.55,0.54
302,Washington,County,MD,0.97,0.95,0.95,0.85,0.77,0.6
303,Washington,County,PA,0.99,0.96,0.9,0.78,0.67,0.61
304,Washington,County,VA,0.99,0.95,0.93,0.89,0.8,0.63
305,Wayne,County,PA,0.96,0.92,0.88,0.77,0.68,0.65
306,Wayne,County,WV,0.97,0.92,0.87,0.74,0.63,0.49
307,Waynesboro,City,VA,0.9,0.78,0.69,0.52,0.38,0.39
308,Webster,County,WV,0.98,0.94,0.91,0.86,0.8,0.62
309,Westchester,County,NY,0.93,0.93,0.9,0.67,0.5,0.44
310,Westmoreland,County,PA,0.99,0.92,0.85,0.71,0.61,0.6
311,Westmoreland,County,VA,0.92,0.89,0.86,0.8,0.76,0.64
312,Wetzel,County,WV,0.97,0.96,0.93,0.75,0.57,0.48
313,Wicomico,County,MD,0.95,0.9,0.84,0.76,0.69,0.64
314,Williamsburg,City,VA,0.93,0.85,0.77,0.66,0.55,0.41
315,Winchester,City,VA,0.89,0.86,0.85,0.81,0.63,0.47
316,Wirt,County,WV,0.97,0.93,0.9,0.8,0.71,0.56
317,Wise,County,VA,0.96,0.95,0.91,0.82,0.71,0.65
318,Wood,County,WV,0.98,0.89,0.81,0.72,0.64,0.63
319,Worcester,County,MD,0.95,0.93,0.87,0.76,0.67,0.6
320,Wyoming,County,PA,0.95,0.9,0.85,0.78,0.72,0.72
321,Wyoming,County,WV,0.99,0.96,0.92,0.75,0.61,0.61
322,Wythe,County,VA,0.99,0.98,0.93,0.84,0.78,0.68
323,Yates,County,NY,0.92,0.88,0.87,0.76,0.65,0.54
324,York,County,PA,0.99,0.96,0.9,0.81,0.73,0.53
325,York,County,VA,0.94,0.91,0.89,0.79,0.66,0.44
